Z,X,Y
84.0295,-60.0143,-9.43159
87.0056,-60.3328,-6.88609
90.2612,-60.7057,-3.85894
93.9213,-60.9542,-0.319071
97.617,-61.0476,3.07238
101.102,-61.0401,5.98595
104.11,-60.9276,8.43718
106.555,-60.6885,10.51
108.381,-60.3613,12.2108
109.568,-60.0827,13.3874
110.415,-59.9483,14.2555
111.072,-59.9333,14.9167
111.583,-59.8936,15.4054
112.003,-59.714,15.8725
112.414,-59.4529,16.5113
112.81,-59.2365,17.2313
113.136,-59.0498,17.7769
113.452,-58.7633,18.0787
113.785,-58.3856,18.2935
114.067,-58.1104,18.5434
114.23,-58.0622,18.8005
114.192,-58.0968,18.9512
114.034,-58.0628,18.9863
114.012,-57.9627,19.0732
114.605,-57.9437,19.5063
116.234,-57.9966,20.5486
118.633,-57.8687,21.9948
120.733,-57.4537,23.1414
121.481,-56.9629,23.2809
120.526,-56.6176,22.0938
118.185,-56.4474,19.7579
114.83,-56.4495,16.718
110.847,-56.767,13.5739
106.864,-57.4337,10.8941
103.606,-58.2313,9.00585
101.403,-58.9128,7.85019
99.9538,-59.3486,7.04983
98.7971,-59.5331,6.27238
97.7124,-59.5001,5.38475
96.6775,-59.3571,4.37455
95.5046,-59.3086,3.09116
93.8311,-59.5299,1.38367
92.015,-59.9577,-0.247216
90.8781,-60.3544,-0.97262
91.2129,-60.5751,-0.0882454
92.9764,-60.6793,2.21087
95.1573,-60.6944,4.70376
97.0509,-60.5213,6.5413
98.7473,-60.112,7.89216
100.709,-59.6423,9.43163
102.916,-59.3187,11.1602
104.817,-59.097,12.5757
105.758,-58.79,13.1265
105.788,-58.405,13.0123
105.375,-58.0923,12.6929
104.947,-57.8839,12.4264
104.707,-57.6696,12.2903
104.722,-57.3936,12.3306
104.882,-57.1967,12.5162
104.994,-57.2127,12.7141
104.995,-57.3709,12.8372
105.007,-57.5468,12.9692
105.188,-57.7494,13.2409
105.469,-58.0943,13.5308
105.8,-58.5604,13.7456
106.183,-58.9547,14.0113
106.583,-59.1634,14.4487
106.976,-59.2315,15.0717
107.411,-59.1974,15.6457
108.026,-58.9673,16.1456
108.753,-58.5764,16.6009
109.517,-58.1793,17.1912
110.223,-57.9454,17.8242
110.934,-57.8076,18.3692
111.615,-57.6244,18.8002
112.258,-57.4304,19.1896
