Z,X,Y
-30.1131,-17.944,-162.359
-30.1768,-17.9515,-161.811
-29.9578,-17.9914,-161.48
-29.5906,-18.0512,-161.479
-29.4238,-18,-161.448
-29.59,-17.7253,-161.243
-29.8371,-17.2943,-161.017
-29.6964,-17.1485,-160.808
-29.148,-17.4528,-160.511
-28.6933,-17.7003,-160.204
-28.7687,-17.369,-160.042
-28.9994,-16.7678,-159.892
-28.8301,-16.5592,-159.723
-28.2241,-16.8575,-159.696
-27.6009,-17.1214,-159.735
-27.613,-16.6995,-159.603
-28.0448,-15.8041,-159.305
-27.9797,-15.3531,-159.018
-27.3017,-15.5868,-158.939
-26.7481,-15.7642,-158.894
-26.7457,-15.3209,-158.618
-26.8549,-14.6882,-158.279
-26.3456,-14.6998,-158.147
-25.3641,-15.3397,-158.029
-25.0893,-15.7,-157.878
-25.6748,-15.1902,-157.885
-26.1327,-14.5385,-157.827
-25.8104,-14.4651,-157.555
-25.2488,-14.7449,-157.41
-25.2573,-14.8559,-157.514
-25.7825,-14.5847,-157.715
-26.0458,-14.2968,-157.736
-25.7502,-14.351,-157.651
-25.4481,-14.6427,-157.658
-25.5516,-14.7058,-157.705
-26.0218,-14.4621,-157.794
-26.2985,-14.32,-157.802
-26.0533,-14.5697,-157.662
-25.8213,-14.8551,-157.678
-26.0225,-14.8706,-158.017
-26.4041,-14.8575,-158.23
-26.7492,-14.8583,-158.073
-26.9753,-14.6655,-157.899
-26.9284,-14.5245,-157.896
-26.6422,-14.6762,-157.905
-26.6012,-14.6875,-157.861
-26.8575,-14.3074,-157.731
-26.9154,-13.9463,-157.667
-26.7697,-13.9037,-157.8
-26.8019,-14.0122,-157.906
-27.0657,-13.9751,-157.82
-27.2748,-13.7455,-157.738
-27.2537,-13.6272,-157.753
-27.2728,-13.7304,-157.741
-27.473,-13.7743,-157.676
-27.6662,-13.5487,-157.705
-27.5964,-13.3598,-157.835
-27.4189,-13.5361,-157.939
-27.3187,-13.8903,-157.991
-27.3793,-13.9926,-158.026
-27.4298,-13.7377,-158.074
-27.3869,-13.4521,-158.142
-27.3237,-13.3836,-158.195
-27.3055,-13.487,-158.186
-27.3129,-13.6202,-158.027
-27.2586,-13.5857,-157.87
-27.2553,-13.3578,-158.059
-27.3115,-13.2994,-158.399
-27.4268,-13.4936,-158.502
-27.6387,-13.6194,-158.365
-27.7791,-13.4967,-158.223
-27.8827,-13.3099,-158.209
-28.0266,-13.2831,-158.306
-28.2557,-13.3428,-158.389
-28.3767,-13.3853,-158.38
-28.3738,-13.2844,-158.347
-28.4247,-13.1428,-158.4
-28.4729,-13.2138,-158.416
-28.5556,-13.3364,-158.317
-28.6431,-13.3,-158.231
-28.5355,-13.207,-158.182
-28.3395,-13.1414,-158.25
-28.2605,-13.1316,-158.467
-28.2442,-13.286,-158.621
-28.2814,-13.4879,-158.568
-28.3561,-13.4576,-158.507
-28.3488,-13.2479,-158.572
-28.2674,-13.188,-158.777
-28.3377,-13.4238,-158.967
-28.6045,-13.8081,-159.024
-29.0062,-13.92,-158.995
-29.3755,-13.6364,-158.959
-29.4657,-13.462,-159.024
-29.1954,-13.8075,-159.211
-28.9634,-14.249,-159.372
-29.0918,-14.1212,-159.383
-29.2864,-13.6421,-159.278
-29.2264,-13.5154,-159.216
-29.0139,-13.8445,-159.265
-28.8943,-14.1359,-159.347
-29.0341,-14.0988,-159.318
-29.2872,-13.8659,-159.113
-29.3276,-13.7388,-158.945
-29.1415,-13.754,-158.94
-28.9797,-13.8166,-159.039
-28.9489,-13.9534,-159.166
-28.9748,-14.1509,-159.193
-29.0911,-14.2592,-159.225
-29.2329,-14.2914,-159.318
-29.2745,-14.3713,-159.407
-29.2271,-14.4453,-159.512
-29.192,-14.4253,-159.58
-29.2104,-14.3816,-159.571
-29.2442,-14.4123,-159.463
-29.3232,-14.5017,-159.408
-29.4207,-14.5668,-159.483
-29.4378,-14.6403,-159.557
-29.3642,-14.7742,-159.574
-29.3181,-14.8076,-159.539
-29.3864,-14.6314,-159.516
-29.5085,-14.4447,-159.508
-29.5666,-14.3698,-159.482
-29.618,-14.3697,-159.501
-29.5771,-14.4589,-159.535
-29.4095,-14.5845,-159.512
-29.3896,-14.5974,-159.491
-29.5244,-14.4944,-159.51
-29.6371,-14.4103,-159.458
-29.6154,-14.476,-159.382
-29.5344,-14.5663,-159.376
-29.531,-14.5411,-159.452
-29.5892,-14.4669,-159.543
-29.6011,-14.48,-159.577
-29.5809,-14.5909,-159.603
-29.5319,-14.755,-159.684
-29.4761,-14.8109,-159.719
-29.4864,-14.7528,-159.711
-29.506,-14.7775,-159.66
-29.5162,-14.8614,-159.615
-29.5613,-14.9136,-159.673
-29.5835,-14.9602,-159.73
-29.6045,-14.9693,-159.722
-29.6083,-14.9975,-159.756
-29.6267,-15.0254,-159.809
-29.6681,-14.9975,-159.819
-29.7107,-14.9421,-159.792
-29.7925,-14.8375,-159.811
-29.9283,-14.6925,-159.917
-29.9528,-14.7674,-159.992
-29.9742,-14.8782,-159.917
-30.04,-14.9295,-159.947
-30.2062,-14.8675,-160.044
-30.2634,-14.9169,-160.031
-30.2464,-15.0934,-159.947
-30.289,-15.1265,-159.956
-30.3076,-15.1956,-160.15
-30.2132,-15.3712,-160.343
-30.1632,-15.5525,-160.447
-30.2814,-15.6395,-160.52
-30.4813,-15.6355,-160.47
-30.6608,-15.5735,-160.341
-30.7988,-15.4659,-160.316
-30.8498,-15.4197,-160.344
-30.7821,-15.5277,-160.314
-30.7635,-15.569,-160.199
-30.8881,-15.457,-160.067
-31.0158,-15.3378,-159.921
-31.0988,-15.2972,-159.837
-31.1888,-15.292,-159.851
-31.21,-15.2914,-159.822
-31.2632,-15.2817,-159.73
-31.3535,-15.2598,-159.663
-31.3614,-15.2537,-159.668
-31.3597,-15.3064,-159.713
-31.4387,-15.4533,-159.73
-31.5989,-15.6821,-159.732
-31.7942,-15.8943,-159.94
-31.9507,-16.1078,-160.282
-32.07,-16.2982,-160.473
-32.2219,-16.3348,-160.53
-32.4578,-16.2732,-160.613
-32.6983,-16.3546,-160.688
-32.8288,-16.6742,-160.612
-32.9171,-17.0212,-160.528
-33.0741,-17.2034,-160.464
-33.2763,-17.3019,-160.264
-33.4372,-17.4679,-159.948
-33.5649,-17.7318,-159.683
-33.6855,-18.1075,-159.484
-33.7821,-18.5038,-159.206
-33.8248,-18.8171,-158.855
-33.9605,-19.04,-158.563
-34.1746,-19.2392,-158.282
-34.339,-19.4705,-157.966
-34.4686,-19.6671,-157.694
-34.642,-19.762,-157.548
-34.8681,-19.7903,-157.414
-35.1772,-19.8097,-157.219
-35.5295,-19.7782,-157.115
-35.7305,-19.7965,-157.195
-35.763,-20.1193,-157.419
-35.7207,-20.7544,-157.659
-35.8303,-21.3701,-157.853
-36.2821,-21.5574,-158.115
-36.9073,-21.2739,-158.457
-37.4528,-21.0112,-158.801
-37.6967,-21.2973,-158.931
-37.5822,-22.2289,-158.711
-37.4766,-23.3957,-158.516
-37.6727,-24.1757,-158.622
-38.1031,-24.3981,-158.912
-38.3681,-24.4611,-158.999
-38.2427,-24.6365,-158.733
-38.041,-24.8608,-158.514
-38.047,-24.997,-158.697
-38.066,-25.0997,-158.882
-37.986,-25.2975,-158.69
-37.9063,-25.4696,-158.326
-37.9646,-25.5551,-158.031
-38.1324,-25.6554,-157.844
-38.3419,-25.9629,-157.78
-38.4158,-26.5874,-157.606
-38.3833,-27.4277,-157.262
-38.3169,-28.3338,-156.908
-38.0051,-29.3884,-156.359
-37.7265,-30.4631,-155.736
-37.9598,-31.255,-155.459
-38.492,-31.9482,-155.45
-38.8745,-32.8378,-155.591
-38.9507,-33.7947,-155.794
-38.9791,-34.9472,-156.007
-39.0705,-36.4904,-156.105
-39.0276,-38.216,-155.965
-39.2375,-39.9471,-155.688
-39.5754,-41.5535,-155.226
-39.5946,-42.9133,-154.462
-39.5101,-44.1713,-153.745
-39.67,-45.2654,-153.267
-39.8824,-46.0463,-152.725
-39.9258,-46.5838,-152.013
-39.7329,-47.0473,-151.27
-39.1586,-47.4391,-150.498
-38.1437,-47.5377,-149.472
-37.1067,-47.1298,-148.305
-36.5848,-46.336,-147.534
-36.511,-45.6419,-147.088
-36.4488,-45.3971,-146.441
-36.2519,-45.5359,-145.58
-36.0299,-45.9704,-144.681
-35.9946,-46.605,-144.014
-36.2835,-47.2741,-143.691
-36.5717,-47.8887,-143.473
-36.7321,-48.5098,-143.316
-37.0392,-49.1934,-143.492
-37.2239,-49.8913,-143.6
-36.7478,-50.5549,-142.982
-35.5896,-51.311,-141.637
-34.0786,-52.2897,-139.818
-32.9392,-53.3828,-138.235
-32.7056,-54.4617,-137.641
-33.2867,-55.4822,-138.053
-34.2293,-56.2733,-138.924
-35.108,-56.8906,-139.721
-35.5999,-57.7327,-140.048
-35.5258,-59.2337,-139.543
-35.0861,-61.3506,-138.188
-34.8918,-63.479,-136.785
-35.6673,-64.8571,-136.676
-37.6408,-65.0931,-138.4
-40.3558,-64.7214,-141.131
-42.8866,-64.6081,-143.437
-44.1162,-64.9782,-144.261
-44.1311,-65.5236,-144.325
-44.6852,-65.7209,-145.504
-46.8236,-65.3736,-148.245
-49.9124,-65.001,-151.646
-53.1819,-65.0966,-154.962
-56.4323,-65.829,-157.871
-60.2388,-67.0393,-160.691
-65.1547,-68.3209,-163.857
-70.97,-69.3774,-167.571
-77.185,-70.1976,-171.88
-82.7703,-70.9107,-175.903
-87.4678,-71.4923,-179.427
-91.6798,-71.6581,177.257
-95.4969,-71.4894,174.278
-99.2185,-71.6353,171.469
-102.375,-72.305,169.205
-103.536,-73.185,168.559
-101.61,-74.0265,170.498
-97.1145,-74.578,174.752
-92.0923,-74.7121,179.434
-88.3698,-74.5096,-177.265
-85.4785,-74.2592,-174.791
-82.5193,-74.3506,-172.139
-78.6249,-74.8278,-168.497
-73.3235,-75.4452,-163.495
-67.1279,-75.8412,-157.759
-61.3517,-75.8626,-152.684
-57.7488,-75.7188,-149.693
-57.3943,-75.5869,-149.878
-58.7122,-75.287,-151.831
-59.6407,-74.871,-153.444
-60.0052,-74.5622,-154.492
-60.8098,-74.3499,-156.112
-61.8781,-74.0886,-158.116
-62.7957,-74.0139,-159.92
-63.1745,-74.0936,-160.691
