1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-43.406,-82.489,-98.987,-33.814,-69.027,20.965,-22.049,-59.045,-6.3977,-4.83E-07,5.43E-06,-7.97E-06,43.638,-6.82,-11.791,-4.8598,-85.066,-50.568,-1.77E-05,5.38E-06,6.48E-07,30.268,36.855,15.209
-42.96,-81.879,-99.058,-33.096,-68.45,20.657,-20.952,-59.162,-5.4854,-4.83E-07,5.43E-06,-7.97E-06,44.6,-6.9122,-12.278,-4.6428,-86.077,-50.812,-1.77E-05,5.38E-06,6.48E-07,30.673,36.433,16.406
-42.428,-81.097,-99.178,-34.574,-73.102,20.074,-20.048,-59.6,-4.7956,-4.83E-07,5.43E-06,-7.97E-06,46.004,-9.5388,-11.51,-4.3571,-87.13,-50.765,-1.77E-05,5.38E-06,6.48E-07,32.325,34.055,22.57
-41.85,-80.073,-99.209,-35.418,-76.251,20.156,-19.564,-60.019,-4.8156,-4.83E-07,5.43E-06,-7.97E-06,46.706,-11.107,-10.764,-4.1205,-88.229,-50.361,-1.77E-05,5.38E-06,6.48E-07,33.615,33.68,26.515
-41.277,-78.764,-99.029,-33.46,-69.133,22.637,-19.551,-60.054,-5.9269,-4.83E-07,5.43E-06,-7.97E-06,45.546,-7.2411,-11.929,-3.9945,-89.424,-49.567,-1.77E-05,5.38E-06,6.48E-07,32.445,39.737,19.631
-40.665,-77.248,-98.559,-32.563,-67.091,23.341,-20.116,-59.663,-6.5984,-4.83E-07,5.43E-06,-7.97E-06,44.686,-5.9178,-11.649,-3.8439,-90.449,-49.161,-1.77E-05,5.38E-06,6.48E-07,32.278,43.657,16.412
-39.978,-75.714,-98.01,-33.311,-69.162,22.853,-20.794,-59.147,-6.6705,-4.83E-07,5.43E-06,-7.97E-06,43.996,-6.5874,-10.66,-3.6975,-91.328,-49.188,-1.77E-05,5.38E-06,6.48E-07,33.067,45.259,16.742
-39.192,-74.439,-97.772,-33.666,-70.471,22.275,-20.82,-59,-6.4316,-4.83E-07,5.43E-06,-7.97E-06,42.337,-6.326,-10.752,-3.556,-92.073,-49.461,-1.77E-05,5.38E-06,6.48E-07,33.195,46.134,16.826
-38.375,-73.292,-97.584,-33.446,-70.958,21.811,-19.911,-59.322,-5.7127,-4.83E-07,5.43E-06,-7.97E-06,40.617,-6.3447,-10.522,-3.4143,-92.624,-49.828,-1.77E-05,5.38E-06,6.48E-07,33.616,47.49,16.716
-37.586,-72.189,-97.259,-32.7,-70.611,21.637,-18.38,-60.034,-4.7637,-4.83E-07,5.43E-06,-7.97E-06,39.178,-6.8658,-9.6605,-3.324,-92.944,-50.115,-1.77E-05,5.38E-06,6.48E-07,34.424,49.835,16.122
-36.9,-71.018,-96.554,-31.855,-69.696,22.008,-17.34,-60.653,-4.5648,-4.83E-07,5.43E-06,-7.97E-06,37.897,-7.3458,-8.7557,-3.3479,-93.047,-50.014,-1.77E-05,5.38E-06,6.48E-07,34.984,52.935,14.534
-36.339,-69.921,-95.651,-31.622,-69.673,21.993,-17.254,-60.903,-4.9193,-4.83E-07,5.43E-06,-7.97E-06,36.733,-7.9105,-7.8366,-3.4124,-93.077,-49.827,-1.77E-05,5.38E-06,6.48E-07,35.356,55.279,13.376
-35.922,-69.043,-94.751,-32.582,-71.883,20.684,-18.458,-60.624,-5.53,-4.83E-07,5.43E-06,-7.97E-06,35.624,-8.6799,-6.9355,-3.4278,-93.176,-49.874,-1.77E-05,5.38E-06,6.48E-07,35.849,55.481,14.071
-35.339,-68.264,-93.998,-32.919,-72.974,19.72,-19.393,-60.49,-6.2144,-4.83E-07,5.43E-06,-7.97E-06,34.139,-8.8075,-6.2166,-3.4216,-93.278,-50.162,-1.77E-05,5.38E-06,6.48E-07,35.545,56.995,12.929
-34.612,-67.582,-93.375,-33.054,-73.551,19.182,-20.023,-60.584,-7.034,-4.83E-07,5.43E-06,-7.97E-06,32.549,-8.6192,-5.6636,-3.4009,-93.317,-50.443,-1.77E-05,5.38E-06,6.48E-07,34.863,58.866,10.951
-33.812,-66.99,-92.812,-33.61,-75.011,18.845,-20.548,-60.952,-8.113,-4.83E-07,5.43E-06,-7.97E-06,31.276,-8.628,-5.2919,-3.3789,-93.21,-50.358,-1.77E-05,5.38E-06,6.48E-07,34.625,59.497,9.89
-33.066,-66.509,-92.155,-34,-75.952,18.758,-20.962,-61.365,-9.3058,-4.83E-07,5.43E-06,-7.97E-06,30.297,-8.7144,-4.8208,-3.3871,-92.962,-50.391,-1.77E-05,5.38E-06,6.48E-07,34.416,60.261,8.613
-32.43,-66.159,-91.387,-34.15,-76.123,18.805,-21.303,-61.736,-10.479,-4.83E-07,5.43E-06,-7.97E-06,29.581,-8.8704,-4.1404,-3.4514,-92.563,-50.532,-1.77E-05,5.38E-06,6.48E-07,34.064,61.561,6.9016
-31.909,-65.98,-90.673,-34.349,-76.608,18.514,-21.68,-62.116,-11.506,-4.83E-07,5.43E-06,-7.97E-06,29.053,-9.2183,-3.2869,-3.5924,-91.943,-50.131,-1.77E-05,5.38E-06,6.48E-07,33.629,63.042,5.3743
-31.346,-65.989,-90.011,-34.484,-77.066,17.925,-21.798,-62.417,-11.941,-4.83E-07,5.43E-06,-7.97E-06,28.483,-9.3107,-2.4356,-3.7878,-91.232,-49.602,-1.77E-05,5.38E-06,6.48E-07,32.991,64.486,3.8194
-30.631,-66.188,-89.405,-34.498,-77.298,17.095,-21.48,-62.59,-11.543,-4.83E-07,5.43E-06,-7.97E-06,27.664,-8.8715,-1.7122,-4.0686,-90.484,-49.292,-1.77E-05,5.38E-06,6.48E-07,32.167,65.69,2.1893
-30.086,-66.414,-88.914,-34.589,-78.582,15.965,-21.362,-62.978,-11.7,-4.83E-07,5.43E-06,-7.97E-06,26.387,-9.2365,-1.0269,-4.3985,-89.624,-49.182,-1.77E-05,5.38E-06,6.48E-07,32.585,66.21,2.4942
-29.644,-66.636,-88.466,-34.621,-79.997,14.948,-21.516,-63.489,-12.503,-4.83E-07,5.43E-06,-7.97E-06,24.779,-9.7952,-0.3734,-4.713,-88.746,-49.426,-1.77E-05,5.38E-06,6.48E-07,33.379,66.653,3.2318
-29.198,-66.838,-87.972,-34.558,-80.455,14.492,-21.948,-63.994,-13.875,-4.83E-07,5.43E-06,-7.97E-06,23.03,-9.7778,0.31624,-5.0387,-88.067,-50.144,-1.77E-05,5.38E-06,6.48E-07,33.425,67.627,2.6273
-28.639,-66.929,-87.466,-34.673,-81.471,13.739,-22.322,-64.373,-14.857,-4.83E-07,5.43E-06,-7.97E-06,21.269,-9.2227,0.74176,-5.2951,-87.66,-50.566,-1.77E-05,5.38E-06,6.48E-07,33.373,68.097,2.3314
-27.977,-66.967,-86.933,-34.897,-83.025,12.675,-22.459,-64.631,-15.223,-4.83E-07,5.43E-06,-7.97E-06,19.725,-8.2028,0.8765,-5.4189,-87.661,-50.551,-1.77E-05,5.38E-06,6.48E-07,33.403,67.96,2.6255
-27.366,-67.2,-86.296,-34.96,-83.224,12.38,-22.209,-64.966,-15.537,-4.83E-07,5.43E-06,-7.97E-06,18.86,-6.8341,0.91374,-5.2444,-88.24,-50.635,-1.77E-05,5.38E-06,6.48E-07,33.26,68.078,2.487
-26.813,-67.493,-85.591,-34.961,-83.462,11.895,-21.929,-65.376,-15.725,-4.83E-07,5.43E-06,-7.97E-06,18.468,-5.9073,0.90879,-4.8251,-89.132,-50.602,-1.77E-05,5.38E-06,6.48E-07,33.412,68.009,2.7725
-26.359,-67.796,-84.876,-34.887,-84.292,10.889,-21.834,-65.8,-15.811,-4.83E-07,5.43E-06,-7.97E-06,18.426,-5.7573,0.79938,-4.227,-89.978,-50.311,-1.77E-05,5.38E-06,6.48E-07,33.999,67.554,3.7051
-26.125,-68.174,-84.375,-34.578,-84.38,10.739,-21.767,-65.801,-15.75,-4.83E-07,5.43E-06,-7.97E-06,18.666,-5.353,-0.041691,-3.8112,-90.326,-49.477,-1.77E-05,5.38E-06,6.48E-07,34.291,66.722,3.8893
-26.113,-68.729,-84.019,-34.194,-83.699,11.152,-21.978,-65.626,-16.031,-4.83E-07,5.43E-06,-7.97E-06,19.089,-4.6633,-1.2979,-3.7403,-90.153,-48.471,-1.77E-05,5.38E-06,6.48E-07,34.065,66.027,3.1609
-26.291,-69.553,-83.7,-33.88,-82.422,11.673,-22.658,-65.588,-17.07,-4.83E-07,5.43E-06,-7.97E-06,19.605,-3.7731,-2.5573,-3.9434,-89.343,-47.727,-1.77E-05,5.38E-06,6.48E-07,33.262,65.923,1.626
-26.551,-70.544,-83.212,-33.723,-81.578,11.945,-23.231,-65.757,-18.134,-4.83E-07,5.43E-06,-7.97E-06,20.263,-3.0154,-3.5211,-4.2787,-88.206,-47.515,-1.77E-05,5.38E-06,6.48E-07,32.502,65.618,0.57152
-26.85,-71.669,-82.652,-33.647,-81.151,11.997,-23.429,-66.088,-18.884,-4.83E-07,5.43E-06,-7.97E-06,21.054,-2.443,-4.3217,-4.6858,-86.839,-47.802,-1.77E-05,5.38E-06,6.48E-07,32.023,64.678,0.37225
-27.164,-72.959,-82.503,-33.18,-80.156,12.233,-23.14,-66.426,-19.164,-4.83E-07,5.43E-06,-7.97E-06,21.96,-1.7604,-5.7819,-5.196,-85.338,-48.127,-1.77E-05,5.38E-06,6.48E-07,31.81,62.537,0.75907
-27.633,-74.276,-82.537,-32.605,-78.711,12.795,-22.486,-66.564,-18.792,-4.83E-07,5.43E-06,-7.97E-06,22.817,-1.5139,-7.0228,-5.7665,-83.833,-48.857,-1.77E-05,5.38E-06,6.48E-07,31.683,60.447,1.2782
-28.259,-75.526,-82.577,-32.09,-76.94,13.644,-21.66,-66.467,-17.869,-4.83E-07,5.43E-06,-7.97E-06,23.506,-1.7455,-7.7389,-6.3865,-82.491,-49.947,-1.77E-05,5.38E-06,6.48E-07,31.582,58.896,1.7991
-28.851,-76.532,-82.234,-32.032,-75.301,14.375,-21.055,-66.322,-16.905,-4.83E-07,5.43E-06,-7.97E-06,23.951,-1.7844,-8.1798,-6.8851,-81.449,-50.893,-1.77E-05,5.38E-06,6.48E-07,31.185,57.446,2.554
-29.37,-77.398,-81.699,-32.005,-73.539,15.027,-20.811,-66.14,-16.247,-4.83E-07,5.43E-06,-7.97E-06,24.073,-1.6118,-8.5633,-7.2342,-80.68,-51.411,-1.77E-05,5.38E-06,6.48E-07,30.833,56.43,3.7455
-29.791,-78.265,-81.231,-31.512,-71.501,15.616,-20.972,-65.912,-16.102,-4.83E-07,5.43E-06,-7.97E-06,23.866,-1.3167,-9.0949,-7.4086,-80.101,-51.323,-1.77E-05,5.38E-06,6.48E-07,30.908,56.044,5.5183
-30.204,-79.174,-80.919,-30.64,-69.491,16.3,-21.122,-65.484,-15.86,-4.83E-07,5.43E-06,-7.97E-06,23.818,-1.3299,-9.8306,-7.4634,-79.525,-50.931,-1.77E-05,5.38E-06,6.48E-07,31.385,55.428,7.4095
-30.605,-80.201,-80.885,-29.929,-68.255,16.535,-21.316,-64.977,-15.341,-4.83E-07,5.43E-06,-7.97E-06,24.071,-1.2843,-10.948,-7.4374,-79.022,-50.511,-1.77E-05,5.38E-06,6.48E-07,31.699,53.82,8.9469
-30.926,-81.463,-81.297,-30.727,-69.535,14.854,-22.049,-64.766,-14.452,-4.83E-07,5.43E-06,-7.97E-06,24.572,-0.13394,-12.926,-7.4709,-78.837,-50.509,-1.77E-05,5.38E-06,6.48E-07,30.417,49.821,9.4725
-31.258,-82.698,-81.845,-30.898,-68.84,14.473,-22.248,-64.376,-13.496,-4.83E-07,5.43E-06,-7.97E-06,25.612,1.2206,-14.339,-7.2194,-79.025,-50.352,-1.77E-05,5.38E-06,6.48E-07,28.599,47.23,7.8664
-31.572,-83.756,-82.348,-30.082,-66.038,15.703,-21.92,-63.728,-12.714,-4.83E-07,5.43E-06,-7.97E-06,27.054,2.4693,-15.073,-6.6958,-79.61,-49.976,-1.77E-05,5.38E-06,6.48E-07,27.164,46.249,5.351
-31.702,-84.485,-82.649,-29.813,-65.104,16.502,-22.161,-63.044,-12.428,-4.83E-07,5.43E-06,-7.97E-06,28.308,3.5446,-16.134,-6.1919,-80.564,-49.718,-1.77E-05,5.38E-06,6.48E-07,26.481,44.057,5.4662
-31.681,-84.868,-82.711,-29.605,-64.933,17.003,-22.548,-62.397,-12.301,-4.83E-07,5.43E-06,-7.97E-06,29.252,4.4867,-17.229,-5.7533,-81.669,-49.5,-1.77E-05,5.38E-06,6.48E-07,26.164,41.751,6.7194
-31.555,-84.939,-82.543,-28.794,-64.3,17.368,-22.595,-61.856,-11.993,-4.83E-07,5.43E-06,-7.97E-06,29.814,5.3632,-18.038,-5.411,-82.726,-49.235,-1.77E-05,5.38E-06,6.48E-07,25.904,40.446,7.4393
-31.351,-84.948,-82.251,-28.363,-64.158,17.067,-22.75,-61.631,-11.714,-4.83E-07,5.43E-06,-7.97E-06,29.678,6.534,-19.083,-5.2167,-83.647,-48.948,-1.77E-05,5.38E-06,6.48E-07,24.937,37.88,7.7593
-31.146,-84.911,-81.977,-28.051,-64.167,16.596,-22.565,-61.422,-10.897,-4.83E-07,5.43E-06,-7.97E-06,29.145,7.3522,-19.911,-5.1376,-84.359,-48.819,-1.77E-05,5.38E-06,6.48E-07,23.599,34.978,7.7308
-31.034,-84.801,-81.901,-27.325,-63.831,16.718,-21.288,-60.766,-8.6622,-4.83E-07,5.43E-06,-7.97E-06,28.719,6.839,-19.843,-5.1435,-84.812,-49.113,-1.77E-05,5.38E-06,6.48E-07,22.891,33.303,7.8995
-31.019,-84.549,-81.841,-26.264,-62.959,17.259,-19.866,-60.218,-6.6271,-4.83E-07,5.43E-06,-7.97E-06,28.426,5.6464,-19.468,-5.1998,-85.062,-49.547,-1.77E-05,5.38E-06,6.48E-07,22.547,32.191,8.0088
-31.111,-84.196,-81.732,-25.051,-61.478,18.067,-18.655,-59.952,-5.269,-4.83E-07,5.43E-06,-7.97E-06,28.334,4.3077,-19.144,-5.2675,-85.24,-50.022,-1.77E-05,5.38E-06,6.48E-07,22.212,31.125,7.5935
-31.336,-83.891,-81.547,-24.087,-59.197,18.969,-17.787,-60.07,-4.599,-4.83E-07,5.43E-06,-7.97E-06,28.479,3.68,-19.29,-5.2849,-85.58,-50.534,-1.77E-05,5.38E-06,6.48E-07,21.103,29.367,5.4695
-31.579,-83.594,-81.334,-23.44,-57.493,19.524,-16.746,-60.134,-3.367,-4.83E-07,5.43E-06,-7.97E-06,29.308,2.8734,-19.648,-5.1513,-86.127,-51.024,-1.77E-05,5.38E-06,6.48E-07,20.03,26.704,4.2135
-31.77,-83.287,-81.144,-23.296,-57.337,19.556,-15.144,-59.864,-0.70409,-4.83E-07,5.43E-06,-7.97E-06,31.089,1.1629,-19.904,-4.7909,-86.865,-51.42,-1.77E-05,5.38E-06,6.48E-07,19.681,23.216,5.8235
-32.326,-83.177,-81.072,-22.765,-56.472,20.25,-13.554,-59.683,1.4781,-4.83E-07,5.43E-06,-7.97E-06,32.961,-0.47774,-20.075,-4.416,-87.546,-51.184,-1.77E-05,5.38E-06,6.48E-07,19.804,22.513,7.0352
-33.019,-83.204,-81.076,-22.072,-55.258,21.18,-12.247,-59.398,3.2094,-4.83E-07,5.43E-06,-7.97E-06,34.974,-1.9058,-20.148,-4.0957,-88.252,-50.865,-1.77E-05,5.38E-06,6.48E-07,20.275,23.377,7.9712
-33.558,-83.273,-81.099,-21.596,-54.203,21.836,-11.467,-58.75,4.6208,-4.83E-07,5.43E-06,-7.97E-06,37.233,-3.0108,-20.121,-3.8247,-89.053,-51.132,-1.77E-05,5.38E-06,6.48E-07,20.868,24.156,8.9024
-33.951,-83.404,-81.293,-21.404,-53.295,22.487,-11.249,-57.841,5.4258,-4.83E-07,5.43E-06,-7.97E-06,39.21,-3.3564,-20.281,-3.5774,-89.591,-51.073,-1.77E-05,5.38E-06,6.48E-07,21.088,24.819,8.9659
-34.145,-83.574,-81.744,-21.602,-52.85,23.198,-11.452,-56.765,5.749,-4.83E-07,5.43E-06,-7.97E-06,40.712,-3.1614,-20.691,-3.4759,-89.742,-50.73,-1.77E-05,5.38E-06,6.48E-07,21.107,25.494,8.7853
-34.048,-83.723,-82.531,-22.33,-53.605,23.953,-11.669,-55.666,6.034,-4.83E-07,5.43E-06,-7.97E-06,41.757,-3.4828,-21.044,-3.5701,-89.313,-50.818,-1.77E-05,5.38E-06,6.48E-07,21.726,26.714,10.456
-33.709,-83.912,-83.581,-23.232,-54.486,24.255,-12.069,-54.728,6.3599,-4.83E-07,5.43E-06,-7.97E-06,41.801,-2.7454,-21.864,-3.8048,-88.659,-51.319,-1.77E-05,5.38E-06,6.48E-07,21.991,27.754,11.557
-33.14,-84.201,-84.83,-24.118,-54.785,23.947,-12.672,-54.121,6.7792,-4.83E-07,5.43E-06,-7.97E-06,40.613,-0.15239,-23.3,-4.1828,-88.094,-52.169,-1.77E-05,5.38E-06,6.48E-07,21.553,28.445,10.912
-32.177,-84.805,-86.335,-24.854,-55.04,24.209,-12.728,-53.981,6.9373,-4.83E-07,5.43E-06,-7.97E-06,39.66,2.1134,-24.052,-4.3611,-87.898,-52.833,-1.77E-05,5.38E-06,6.48E-07,22.441,31.667,12.045
-30.846,-85.497,-87.843,-25.977,-55.552,24.853,-12.391,-54.29,7.1671,-4.83E-07,5.43E-06,-7.97E-06,38.643,4.7104,-24.769,-4.4172,-88.167,-53.401,-1.77E-05,5.38E-06,6.48E-07,23.975,36.766,13.764
-29.198,-86.046,-89.122,-27.857,-56.6,25.586,-11.846,-54.979,7.7847,-4.83E-07,5.43E-06,-7.97E-06,37.264,8.1176,-25.866,-4.3454,-88.879,-53.964,-1.77E-05,5.38E-06,6.48E-07,25.449,42.81,14.935
-27.251,-86.222,-90.147,-29.204,-57.112,25.984,-11.063,-55.734,8.6924,-4.83E-07,5.43E-06,-7.97E-06,36.458,11.418,-26.477,-4.2274,-90.033,-54.55,-1.77E-05,5.38E-06,6.48E-07,27.435,47.8,15.942
-25.176,-86.018,-90.934,-29.969,-56.875,26.221,-10.224,-56.306,9.7157,-4.83E-07,5.43E-06,-7.97E-06,35.922,14.6,-26.444,-3.9766,-91.439,-54.986,-1.77E-05,5.38E-06,6.48E-07,29.43,51.67,16.125
-23.279,-85.511,-91.527,-30.923,-56.434,26.858,-9.7259,-56.347,10.488,-4.83E-07,5.43E-06,-7.97E-06,34.308,18.102,-25.553,-3.7574,-92.928,-54.855,-1.77E-05,5.38E-06,6.48E-07,29.397,55.518,13.791
-21.538,-84.835,-91.892,-31.522,-56.062,27.54,-8.9349,-56.493,11.315,-4.83E-07,5.43E-06,-7.97E-06,32.114,20.717,-24.087,-3.4089,-94.488,-54.699,-1.77E-05,5.38E-06,6.48E-07,29.13,57.828,12.287
-20.023,-84.089,-92.01,-31.591,-55.791,28.17,-7.6107,-57.164,12.348,-4.83E-07,5.43E-06,-7.97E-06,29.579,22.11,-22.389,-3.0062,-95.997,-54.642,-1.77E-05,5.38E-06,6.48E-07,29.463,58.516,12.686
-18.988,-83.314,-91.899,-31.391,-54.764,29.213,-5.9192,-58.719,13.591,-4.83E-07,5.43E-06,-7.97E-06,26.756,23.115,-20.499,-2.5595,-97.35,-53.691,-1.77E-05,5.38E-06,6.48E-07,29.97,59.982,12.495
-18.325,-82.624,-91.528,-31.176,-53.535,30.245,-4.409,-60.552,14.905,-4.83E-07,5.43E-06,-7.97E-06,23.43,24.205,-18.705,-2.0049,-98.75,-52.849,-1.77E-05,5.38E-06,6.48E-07,30.095,61.162,11.842
-17.926,-82.081,-90.873,-31.174,-52.564,30.972,-3.3931,-62.064,16.066,-4.83E-07,5.43E-06,-7.97E-06,19.619,25.681,-17.099,-1.1094,-100.34,-52.92,-1.77E-05,5.38E-06,6.48E-07,29.601,61.09,11.053
-17.622,-81.39,-89.912,-31.197,-51.727,31.68,-2.6228,-63.163,16.941,-4.83E-07,5.43E-06,-7.97E-06,16.378,27.037,-15.498,0.10409,-102.09,-53.752,-1.77E-05,5.38E-06,6.48E-07,29.359,59.45,11.079
-17.353,-80.488,-88.751,-31.259,-50.962,32.478,-1.9915,-63.955,17.577,-4.83E-07,5.43E-06,-7.97E-06,13.883,28.196,-13.693,1.5808,-103.91,-54.715,-1.77E-05,5.38E-06,6.48E-07,29.265,57.388,11.492
-17.16,-79.353,-87.598,-31.534,-50.127,33.564,-1.4408,-64.794,18.14,-4.83E-07,5.43E-06,-7.97E-06,11.884,29.339,-11.194,3.0658,-105.73,-54.429,-1.77E-05,5.38E-06,6.48E-07,28.944,57.719,10.795
-16.802,-78.408,-86.436,-31.482,-49.508,33.902,-0.85198,-65.495,19.141,-4.83E-07,5.43E-06,-7.97E-06,10.139,30.196,-8.4626,4.7083,-107.31,-54.813,-1.77E-05,5.38E-06,6.48E-07,28.613,58.356,9.9842
-16.336,-77.612,-85.234,-31.025,-49.13,33.609,-0.2008,-65.98,20.459,-4.83E-07,5.43E-06,-7.97E-06,8.6588,30.711,-5.8535,6.3135,-108.5,-55.938,-1.77E-05,5.38E-06,6.48E-07,28.322,58.321,9.4852
-16.005,-76.271,-83.856,-30.606,-48.902,34.259,0.45533,-66.079,21.083,-4.83E-07,5.43E-06,-7.97E-06,7.8635,30.983,-4.0416,7.1283,-109.32,-56.097,-1.77E-05,5.38E-06,6.48E-07,28.173,56.379,9.969
-15.706,-74.588,-82.412,-29.813,-48.126,35.044,1.108,-66.162,21.507,-4.83E-07,5.43E-06,-7.97E-06,7.3241,30.977,-2.1565,7.3601,-109.72,-55.973,-1.77E-05,5.38E-06,6.48E-07,27.373,54.426,9.7888
-15.378,-72.81,-81,-28.468,-46.681,35.17,1.6854,-66.485,22.131,-4.83E-07,5.43E-06,-7.97E-06,6.6646,30.628,0.30419,7.2926,-109.63,-56.065,-1.77E-05,5.38E-06,6.48E-07,25.703,53.765,8.0189
-15.003,-71.122,-79.644,-28.169,-46.955,34.52,1.9021,-66.717,22.695,-4.83E-07,5.43E-06,-7.97E-06,5.6633,29.784,1.92,6.9867,-109.18,-55.759,-1.77E-05,5.38E-06,6.48E-07,24.26,51.758,7.1778
-14.632,-69.663,-78.329,-27.987,-47.986,33.688,2.0191,-66.897,23.011,-4.83E-07,5.43E-06,-7.97E-06,4.7869,28.123,2.7466,6.4508,-108.47,-55.249,-1.77E-05,5.38E-06,6.48E-07,23.33,49.654,6.5861
-14.349,-68.555,-77.019,-25.655,-47.298,33.743,2.616,-67.227,22.87,-4.83E-07,5.43E-06,-7.97E-06,5.1154,25.002,3.4398,5.6186,-107.63,-55.016,-1.77E-05,5.38E-06,6.48E-07,23.59,50.612,4.3741
-14.123,-67.623,-75.554,-23.843,-47.568,33.892,2.825,-67.37,21.988,-4.83E-07,5.43E-06,-7.97E-06,4.8416,22.081,3.7566,4.7925,-106.48,-54.947,-1.77E-05,5.38E-06,6.48E-07,23.697,50.311,3.2614
-13.949,-66.793,-73.982,-22.794,-48.7,33.669,2.7131,-67.38,20.941,-4.83E-07,5.43E-06,-7.97E-06,3.7269,19.831,3.4868,4.0352,-105.07,-55.027,-1.77E-05,5.38E-06,6.48E-07,23.162,48.248,2.7694
-13.835,-65.996,-72.491,-21.529,-49.386,32.227,2.8599,-67.61,21.171,-4.83E-07,5.43E-06,-7.97E-06,2.3009,18.259,2.5264,3.3252,-103.56,-55.269,-1.77E-05,5.38E-06,6.48E-07,21.617,45.766,0.27674
-13.851,-65.331,-71.103,-20.415,-50.445,30.015,3.1504,-67.826,22.019,-4.83E-07,5.43E-06,-7.97E-06,1.1754,16.806,0.95279,2.5631,-102.07,-55.404,-1.77E-05,5.38E-06,6.48E-07,19.948,43.028,-3.068
-14.068,-64.884,-69.813,-19.485,-52.173,27.642,3.4864,-67.868,22.804,-4.83E-07,5.43E-06,-7.97E-06,0.78736,14.98,-1.0217,1.7334,-100.68,-55.339,-1.77E-05,5.38E-06,6.48E-07,18.898,40.355,-6.2538
-14.524,-64.741,-68.553,-17.049,-52.424,26.407,3.8387,-67.877,22.681,-4.83E-07,5.43E-06,-7.97E-06,0.97106,12.441,-2.4216,1.0038,-99.405,-55.996,-1.77E-05,5.38E-06,6.48E-07,18.503,40.236,-9.9075
-15.285,-64.657,-67.372,-13.814,-51.856,26.148,4.3179,-68.053,22.227,-4.83E-07,5.43E-06,-7.97E-06,1.7332,9.5944,-3.5886,0.28896,-98.223,-56.9,-1.77E-05,5.38E-06,6.48E-07,18.406,41.434,-13.512
-16.451,-64.308,-66.338,-10.887,-51.268,26.527,5.0393,-68.652,22.34,-4.83E-07,5.43E-06,-7.97E-06,3.0332,7.0949,-5.1173,-0.45375,-97.046,-57.303,-1.77E-05,5.38E-06,6.48E-07,17.973,42.041,-16.519
-17.666,-63.981,-65.287,-7.5954,-50.974,27.286,5.8856,-69.361,22.464,-4.83E-07,5.43E-06,-7.97E-06,5.2228,3.5216,-6.6142,-1.3425,-95.814,-58.057,-1.77E-05,5.38E-06,6.48E-07,18.13,42.998,-18.924
-18.886,-63.77,-64.325,-3.9969,-51.027,28.167,6.5883,-69.987,22.104,-4.83E-07,5.43E-06,-7.97E-06,7.9224,-0.88031,-7.7062,-2.2086,-94.568,-59.272,-1.77E-05,5.38E-06,6.48E-07,18.402,44.328,-21.244
-20.22,-63.761,-63.745,-0.31894,-51.233,28.799,6.7219,-70.261,20.489,-4.83E-07,5.43E-06,-7.97E-06,10.256,-5.0088,-8.269,-3.0302,-93.482,-60.868,-1.77E-05,5.38E-06,6.48E-07,17.593,45.782,-24.365
-21.685,-64.025,-63.26,3.5009,-51.216,29.129,6.6215,-70.378,18.435,-4.83E-07,5.43E-06,-7.97E-06,12.424,-8.6599,-8.4828,-3.6617,-92.64,-62.264,-1.77E-05,5.38E-06,6.48E-07,16.167,47.172,-28.364
-23.334,-64.569,-62.695,7.5393,-50.893,29.146,6.5617,-70.448,16.591,-4.83E-07,5.43E-06,-7.97E-06,14.646,-11.855,-8.4882,-4.1048,-92.206,-63.167,-1.77E-05,5.38E-06,6.48E-07,14.565,48.354,-33.073
-25.573,-65.173,-62.266,11.209,-51.692,29.892,6.9025,-70.161,15.141,-4.83E-07,5.43E-06,-7.97E-06,17.338,-15.808,-8.3587,-4.092,-92.308,-64.293,-1.77E-05,5.38E-06,6.48E-07,13.62,48.932,-36.944
-28.207,-65.752,-61.725,14.634,-52.353,30.526,7.5474,-69.714,14.409,-4.83E-07,5.43E-06,-7.97E-06,20.118,-20.265,-7.7163,-3.7765,-92.864,-65.604,-1.77E-05,5.38E-06,6.48E-07,12.971,49.593,-40.223
-31.038,-66.15,-60.81,18.277,-51.676,29.925,8.3598,-69.312,14.643,-4.83E-07,5.43E-06,-7.97E-06,22.63,-24.897,-6.3546,-3.2337,-93.696,-67.032,-1.77E-05,5.38E-06,6.48E-07,12.267,50.964,-43.134
-33.837,-66.575,-59.699,22.004,-49.31,26.789,8.9646,-68.956,15.486,-4.83E-07,5.43E-06,-7.97E-06,24.817,-29.825,-4.3815,-2.7561,-94.556,-68.472,-1.77E-05,5.38E-06,6.48E-07,11.531,52.117,-45.227
-36.831,-66.938,-58.429,25.438,-46.079,22.286,9.3474,-68.707,16.529,-4.83E-07,5.43E-06,-7.97E-06,26.674,-35.016,-2.049,-2.4919,-95.375,-69.7,-1.77E-05,5.38E-06,6.48E-07,10.932,52.343,-46.627
-40.599,-67.122,-57.011,27.903,-43.946,19.566,9.6996,-68.701,17.215,-4.83E-07,5.43E-06,-7.97E-06,28.263,-40.409,0.27008,-2.5646,-96.022,-70.355,-1.77E-05,5.38E-06,6.48E-07,10.735,50.737,-47.758
