No,Foot_L,Foot_R,Foot_pitch_L,Hand_L,Foot_pitch_R,Hand_R,Knee_L,Elbow_L,Thigh_pitch_L,Elbow_R,Thigh_pitch_R,Forearm_L,Knee_R,Forearm_R,Hiproll_L,Shoulder_L,Hiproll_R,Shoulder_R,Hip,Moe,Hip_R,Head,Shoulder_pitch_L,Head_pitch,Shoulder_pitch_R
6662,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2193,2084,1158,-2157,-556,551,-1309,78,2066,1248,-54,925,61,-610,-154,-2321
6663,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2235.666667,2084,1158,-2157,-571.4666667,551,-1309,78,2073.066667,1248,-50.86666667,925,57.8,-610,-154.6,-2296.6
6664,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2278.333333,2084,1158,-2157,-586.9333333,551,-1309,78,2080.133333,1248,-47.73333333,925,54.6,-610,-155.2,-2272.2
6665,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2321,2084,1158,-2157,-602.4,551,-1309,78,2087.2,1248,-44.6,925,51.4,-610,-155.8,-2247.8
6666,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2363.666667,2084,1158,-2157,-617.8666667,551,-1309,78,2094.266667,1248,-41.46666667,925,48.2,-610,-156.4,-2223.4
6667,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2406.333333,2084,1158,-2157,-633.3333333,551,-1309,78,2101.333333,1248,-38.33333333,925,45,-610,-157,-2199
6668,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2449,2084,1158,-2157,-648.8,551,-1309,78,2108.4,1248,-35.2,925,41.8,-610,-157.6,-2174.6
6669,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2491.666667,2084,1158,-2157,-664.2666667,551,-1309,78,2115.466667,1248,-32.06666667,925,38.6,-610,-158.2,-2150.2
6670,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2534.333333,2084,1158,-2157,-679.7333333,551,-1309,78,2122.533333,1248,-28.93333333,925,35.4,-610,-158.8,-2125.8
6671,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2577,2084,1158,-2157,-695.2,551,-1309,78,2129.6,1248,-25.8,925,32.2,-610,-159.4,-2101.4
6672,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2619.666667,2084,1158,-2157,-710.6666667,551,-1309,78,2136.666667,1248,-22.66666667,925,29,-610,-160,-2077
6673,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2662.333333,2084,1158,-2157,-726.1333333,551,-1309,78,2143.733333,1248,-19.53333333,925,25.8,-610,-160.6,-2052.6
6674,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2705,2084,1158,-2157,-741.6,551,-1309,78,2150.8,1248,-16.4,925,22.6,-610,-161.2,-2028.2
6675,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2747.666667,2084,1158,-2157,-757.0666667,551,-1309,78,2157.866667,1248,-13.26666667,925,19.4,-610,-161.8,-2003.8
6676,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2790.333333,2084,1158,-2157,-772.5333333,551,-1309,78,2164.933333,1248,-10.13333333,925,16.2,-610,-162.4,-1979.4
6677,-440,149,1735,-3752,-1533,2375,3528,-2871,-3557,2833,2084,1158,-2157,-788,551,-1309,78,2172,1248,-7,925,13,-610,-163,-1955
6678,-446.8333333,147.4444444,1735,-3752,-1521.5,2375,3528.555556,-2871,-3555.388889,2867.5,2093.055556,1158,-2177.055556,-768.8888889,562.9444444,-1309,83.88888889,2175.222222,1244.777778,-7,927.6666667,29.11111111,-610,-163.5555556,-1952.888889
6679,-453.6666667,145.8888889,1735,-3752,-1510,2375,3529.111111,-2871,-3553.777778,2902,2102.111111,1158,-2197.111111,-749.7777778,574.8888889,-1309,89.77777778,2178.444444,1241.555556,-7,930.3333333,45.22222222,-610,-164.1111111,-1950.777778
6680,-460.5,144.3333333,1735,-3752,-1498.5,2375,3529.666667,-2871,-3552.166667,2936.5,2111.166667,1158,-2217.166667,-730.6666667,586.8333333,-1309,95.66666667,2181.666667,1238.333333,-7,933,61.33333333,-610,-164.6666667,-1948.666667
6681,-467.3333333,142.7777778,1735,-3752,-1487,2375,3530.222222,-2871,-3550.555556,2971,2120.222222,1158,-2237.222222,-711.5555556,598.7777778,-1309,101.5555556,2184.888889,1235.111111,-7,935.6666667,77.44444444,-610,-165.2222222,-1946.555556
6682,-474.1666667,141.2222222,1735,-3752,-1475.5,2375,3530.777778,-2871,-3548.944444,3005.5,2129.277778,1158,-2257.277778,-692.4444444,610.7222222,-1309,107.4444444,2188.111111,1231.888889,-7,938.3333333,93.55555556,-610,-165.7777778,-1944.444444
6683,-481,139.6666667,1735,-3752,-1464,2375,3531.333333,-2871,-3547.333333,3040,2138.333333,1158,-2277.333333,-673.3333333,622.6666667,-1309,113.3333333,2191.333333,1228.666667,-7,941,109.6666667,-610,-166.3333333,-1942.333333
6684,-487.8333333,138.1111111,1735,-3752,-1452.5,2375,3531.888889,-2871,-3545.722222,3074.5,2147.388889,1158,-2297.388889,-654.2222222,634.6111111,-1309,119.2222222,2194.555556,1225.444444,-7,943.6666667,125.7777778,-610,-166.8888889,-1940.222222
6685,-494.6666667,136.5555556,1735,-3752,-1441,2375,3532.444444,-2871,-3544.111111,3109,2156.444444,1158,-2317.444444,-635.1111111,646.5555556,-1309,125.1111111,2197.777778,1222.222222,-7,946.3333333,141.8888889,-610,-167.4444444,-1938.111111
6686,-501.5,135,1735,-3752,-1429.5,2375,3533,-2871,-3542.5,3143.5,2165.5,1158,-2337.5,-616,658.5,-1309,131,2201,1219,-7,949,158,-610,-168,-1936
6687,-508.3333333,133.4444444,1735,-3752,-1418,2375,3533.555556,-2871,-3540.888889,3178,2174.555556,1158,-2357.555556,-596.8888889,670.4444444,-1309,136.8888889,2204.222222,1215.777778,-7,951.6666667,174.1111111,-610,-168.5555556,-1933.888889
6688,-515.1666667,131.8888889,1735,-3752,-1406.5,2375,3534.111111,-2871,-3539.277778,3212.5,2183.611111,1158,-2377.611111,-577.7777778,682.3888889,-1309,142.7777778,2207.444444,1212.555556,-7,954.3333333,190.2222222,-610,-169.1111111,-1931.777778
6689,-522,130.3333333,1735,-3752,-1395,2375,3534.666667,-2871,-3537.666667,3247,2192.666667,1158,-2397.666667,-558.6666667,694.3333333,-1309,148.6666667,2210.666667,1209.333333,-7,957,206.3333333,-610,-169.6666667,-1929.666667
6690,-528.8333333,128.7777778,1735,-3752,-1383.5,2375,3535.222222,-2871,-3536.055556,3281.5,2201.722222,1158,-2417.722222,-539.5555556,706.2777778,-1309,154.5555556,2213.888889,1206.111111,-7,959.6666667,222.4444444,-610,-170.2222222,-1927.555556
6691,-535.6666667,127.2222222,1735,-3752,-1372,2375,3535.777778,-2871,-3534.444444,3316,2210.777778,1158,-2437.777778,-520.4444444,718.2222222,-1309,160.4444444,2217.111111,1202.888889,-7,962.3333333,238.5555556,-610,-170.7777778,-1925.444444
6692,-542.5,125.6666667,1735,-3752,-1360.5,2375,3536.333333,-2871,-3532.833333,3350.5,2219.833333,1158,-2457.833333,-501.3333333,730.1666667,-1309,166.3333333,2220.333333,1199.666667,-7,965,254.6666667,-610,-171.3333333,-1923.333333
6693,-549.3333333,124.1111111,1735,-3752,-1349,2375,3536.888889,-2871,-3531.222222,3385,2228.888889,1158,-2477.888889,-482.2222222,742.1111111,-1309,172.2222222,2223.555556,1196.444444,-7,967.6666667,270.7777778,-610,-171.8888889,-1921.222222
6694,-556.1666667,122.5555556,1735,-3752,-1337.5,2375,3537.444444,-2871,-3529.611111,3419.5,2237.944444,1158,-2497.944444,-463.1111111,754.0555556,-1309,178.1111111,2226.777778,1193.222222,-7,970.3333333,286.8888889,-610,-172.4444444,-1919.111111
6695,-563,121,1735,-3752,-1326,2375,3538,-2871,-3528,3454,2247,1158,-2518,-444,766,-1309,184,2230,1190,-7,973,303,-610,-173,-1917
6696,-554.4090909,122.2727273,1735.863636,-3752,-1329.136364,2375,3538.409091,-2871,-3529.318182,3455.727273,2231.318182,1158,-2502.454545,-441.4545455,749.5454545,-1309,174.8181818,2231.772727,1169.954545,-7,959.5909091,303,-610,-173,-1893
6697,-545.8181818,123.5454545,1736.727273,-3752,-1332.272727,2375,3538.818182,-2871,-3530.636364,3457.454545,2215.636364,1158,-2486.909091,-438.9090909,733.0909091,-1309,165.6363636,2233.545455,1149.909091,-7,946.1818182,303,-610,-173,-1869
6698,-537.2272727,124.8181818,1737.590909,-3752,-1335.409091,2375,3539.227273,-2871,-3531.954545,3459.181818,2199.954545,1158,-2471.363636,-436.3636364,716.6363636,-1309,156.4545455,2235.318182,1129.863636,-7,932.7727273,303,-610,-173,-1845
6699,-528.6363636,126.0909091,1738.454545,-3752,-1338.545455,2375,3539.636364,-2871,-3533.272727,3460.909091,2184.272727,1158,-2455.818182,-433.8181818,700.1818182,-1309,147.2727273,2237.090909,1109.818182,-7,919.3636364,303,-610,-173,-1821
6700,-520.0454545,127.3636364,1739.318182,-3752,-1341.681818,2375,3540.045455,-2871,-3534.590909,3462.636364,2168.590909,1158,-2440.272727,-431.2727273,683.7272727,-1309,138.0909091,2238.863636,1089.772727,-7,905.9545455,303,-610,-173,-1797
6701,-511.4545455,128.6363636,1740.181818,-3752,-1344.818182,2375,3540.454545,-2871,-3535.909091,3464.363636,2152.909091,1158,-2424.727273,-428.7272727,667.2727273,-1309,128.9090909,2240.636364,1069.727273,-7,892.5454545,303,-610,-173,-1773
6702,-502.8636364,129.9090909,1741.045455,-3752,-1347.954545,2375,3540.863636,-2871,-3537.227273,3466.090909,2137.227273,1158,-2409.181818,-426.1818182,650.8181818,-1309,119.7272727,2242.409091,1049.681818,-7,879.1363636,303,-610,-173,-1749
6703,-494.2727273,131.1818182,1741.909091,-3752,-1351.090909,2375,3541.272727,-2871,-3538.545455,3467.818182,2121.545455,1158,-2393.636364,-423.6363636,634.3636364,-1309,110.5454545,2244.181818,1029.636364,-7,865.7272727,303,-610,-173,-1725
6704,-485.6818182,132.4545455,1742.772727,-3752,-1354.227273,2375,3541.681818,-2871,-3539.863636,3469.545455,2105.863636,1158,-2378.090909,-421.0909091,617.9090909,-1309,101.3636364,2245.954545,1009.590909,-7,852.3181818,303,-610,-173,-1701
6705,-477.0909091,133.7272727,1743.636364,-3752,-1357.363636,2375,3542.090909,-2871,-3541.181818,3471.272727,2090.181818,1158,-2362.545455,-418.5454545,601.4545455,-1309,92.18181818,2247.727273,989.5454545,-7,838.9090909,303,-610,-173,-1677
6706,-468.5,135,1744.5,-3752,-1360.5,2375,3542.5,-2871,-3542.5,3473,2074.5,1158,-2347,-416,585,-1309,83,2249.5,969.5,-7,825.5,303,-610,-173,-1653
6707,-459.9090909,136.2727273,1745.363636,-3752,-1363.636364,2375,3542.909091,-2871,-3543.818182,3474.727273,2058.818182,1158,-2331.454545,-413.4545455,568.5454545,-1309,73.81818182,2251.272727,949.4545455,-7,812.0909091,303,-610,-173,-1629
6708,-451.3181818,137.5454545,1746.227273,-3752,-1366.772727,2375,3543.318182,-2871,-3545.136364,3476.454545,2043.136364,1158,-2315.909091,-410.9090909,552.0909091,-1309,64.63636364,2253.045455,929.4090909,-7,798.6818182,303,-610,-173,-1605
6709,-442.7272727,138.8181818,1747.090909,-3752,-1369.909091,2375,3543.727273,-2871,-3546.454545,3478.181818,2027.454545,1158,-2300.363636,-408.3636364,535.6363636,-1309,55.45454545,2254.818182,909.3636364,-7,785.2727273,303,-610,-173,-1581
6710,-434.1363636,140.0909091,1747.954545,-3752,-1373.045455,2375,3544.136364,-2871,-3547.772727,3479.909091,2011.772727,1158,-2284.818182,-405.8181818,519.1818182,-1309,46.27272727,2256.590909,889.3181818,-7,771.8636364,303,-610,-173,-1557
6711,-425.5454545,141.3636364,1748.818182,-3752,-1376.181818,2375,3544.545455,-2871,-3549.090909,3481.636364,1996.090909,1158,-2269.272727,-403.2727273,502.7272727,-1309,37.09090909,2258.363636,869.2727273,-7,758.4545455,303,-610,-173,-1533
6712,-416.9545455,142.6363636,1749.681818,-3752,-1379.318182,2375,3544.954545,-2871,-3550.409091,3483.363636,1980.409091,1158,-2253.727273,-400.7272727,486.2727273,-1309,27.90909091,2260.136364,849.2272727,-7,745.0454545,303,-610,-173,-1509
6713,-408.3636364,143.9090909,1750.545455,-3752,-1382.454545,2375,3545.363636,-2871,-3551.727273,3485.090909,1964.727273,1158,-2238.181818,-398.1818182,469.8181818,-1309,18.72727273,2261.909091,829.1818182,-7,731.6363636,303,-610,-173,-1485
6714,-399.7727273,145.1818182,1751.409091,-3752,-1385.590909,2375,3545.772727,-2871,-3553.045455,3486.818182,1949.045455,1158,-2222.636364,-395.6363636,453.3636364,-1309,9.545454545,2263.681818,809.1363636,-7,718.2272727,303,-610,-173,-1461
6715,-391.1818182,146.4545455,1752.272727,-3752,-1388.727273,2375,3546.181818,-2871,-3554.363636,3488.545455,1933.363636,1158,-2207.090909,-393.0909091,436.9090909,-1309,0.363636364,2265.454545,789.0909091,-7,704.8181818,303,-610,-173,-1437
6716,-382.5909091,147.7272727,1753.136364,-3752,-1391.863636,2375,3546.590909,-2871,-3555.681818,3490.272727,1917.681818,1158,-2191.545455,-390.5454545,420.4545455,-1309,-8.818181818,2267.227273,769.0454545,-7,691.4090909,303,-610,-173,-1413
6717,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6718,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6719,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6720,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6721,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6722,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6723,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6724,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6725,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6726,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6727,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6728,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6729,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6730,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6731,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6732,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6733,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6734,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6735,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6736,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6737,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6738,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6739,-374,149,1754,-3752,-1395,2375,3547,-2871,-3557,3492,1902,1158,-2176,-388,404,-1309,-18,2269,749,-7,678,303,-610,-173,-1389
6740,-371.25,153,1754,-3752,-1393.75,2393.416667,3546.625,-2871,-3555.416667,3395.291667,1911.583333,1158,-2187.541667,-401.1666667,389,-1309,-34.125,2231.541667,749.4166667,-3.75,678.375,315.2083333,-610,-174.2083333,-1403.375
6741,-368.5,157,1754,-3752,-1392.5,2411.833333,3546.25,-2871,-3553.833333,3298.583333,1921.166667,1158,-2199.083333,-414.3333333,374,-1309,-50.25,2194.083333,749.8333333,-0.5,678.75,327.4166667,-610,-175.4166667,-1417.75
6742,-365.75,161,1754,-3752,-1391.25,2430.25,3545.875,-2871,-3552.25,3201.875,1930.75,1158,-2210.625,-427.5,359,-1309,-66.375,2156.625,750.25,2.75,679.125,339.625,-610,-176.625,-1432.125
6743,-363,165,1754,-3752,-1390,2448.666667,3545.5,-2871,-3550.666667,3105.166667,1940.333333,1158,-2222.166667,-440.6666667,344,-1309,-82.5,2119.166667,750.6666667,6,679.5,351.8333333,-610,-177.8333333,-1446.5
6744,-360.25,169,1754,-3752,-1388.75,2467.083333,3545.125,-2871,-3549.083333,3008.458333,1949.916667,1158,-2233.708333,-453.8333333,329,-1309,-98.625,2081.708333,751.0833333,9.25,679.875,364.0416667,-610,-179.0416667,-1460.875
6745,-357.5,173,1754,-3752,-1387.5,2485.5,3544.75,-2871,-3547.5,2911.75,1959.5,1158,-2245.25,-467,314,-1309,-114.75,2044.25,751.5,12.5,680.25,376.25,-610,-180.25,-1475.25
6746,-354.75,177,1754,-3752,-1386.25,2503.916667,3544.375,-2871,-3545.916667,2815.041667,1969.083333,1158,-2256.791667,-480.1666667,299,-1309,-130.875,2006.791667,751.9166667,15.75,680.625,388.4583333,-610,-181.4583333,-1489.625
6747,-352,181,1754,-3752,-1385,2522.333333,3544,-2871,-3544.333333,2718.333333,1978.666667,1158,-2268.333333,-493.3333333,284,-1309,-147,1969.333333,752.3333333,19,681,400.6666667,-610,-182.6666667,-1504
6748,-349.25,185,1754,-3752,-1383.75,2540.75,3543.625,-2871,-3542.75,2621.625,1988.25,1158,-2279.875,-506.5,269,-1309,-163.125,1931.875,752.75,22.25,681.375,412.875,-610,-183.875,-1518.375
6749,-346.5,189,1754,-3752,-1382.5,2559.166667,3543.25,-2871,-3541.166667,2524.916667,1997.833333,1158,-2291.416667,-519.6666667,254,-1309,-179.25,1894.416667,753.1666667,25.5,681.75,425.0833333,-610,-185.0833333,-1532.75
6750,-343.75,193,1754,-3752,-1381.25,2577.583333,3542.875,-2871,-3539.583333,2428.208333,2007.416667,1158,-2302.958333,-532.8333333,239,-1309,-195.375,1856.958333,753.5833333,28.75,682.125,437.2916667,-610,-186.2916667,-1547.125
6751,-341,197,1754,-3752,-1380,2596,3542.5,-2871,-3538,2331.5,2017,1158,-2314.5,-546,224,-1309,-211.5,1819.5,754,32,682.5,449.5,-610,-187.5,-1561.5
6752,-338.25,201,1754,-3752,-1378.75,2614.416667,3542.125,-2871,-3536.416667,2234.791667,2026.583333,1158,-2326.041667,-559.1666667,209,-1309,-227.625,1782.041667,754.4166667,35.25,682.875,461.7083333,-610,-188.7083333,-1575.875
6753,-335.5,205,1754,-3752,-1377.5,2632.833333,3541.75,-2871,-3534.833333,2138.083333,2036.166667,1158,-2337.583333,-572.3333333,194,-1309,-243.75,1744.583333,754.8333333,38.5,683.25,473.9166667,-610,-189.9166667,-1590.25
6754,-332.75,209,1754,-3752,-1376.25,2651.25,3541.375,-2871,-3533.25,2041.375,2045.75,1158,-2349.125,-585.5,179,-1309,-259.875,1707.125,755.25,41.75,683.625,486.125,-610,-191.125,-1604.625
6755,-330,213,1754,-3752,-1375,2669.666667,3541,-2871,-3531.666667,1944.666667,2055.333333,1158,-2360.666667,-598.6666667,164,-1309,-276,1669.666667,755.6666667,45,684,498.3333333,-610,-192.3333333,-1619
6756,-327.25,217,1754,-3752,-1373.75,2688.083333,3540.625,-2871,-3530.083333,1847.958333,2064.916667,1158,-2372.208333,-611.8333333,149,-1309,-292.125,1632.208333,756.0833333,48.25,684.375,510.5416667,-610,-193.5416667,-1633.375
6757,-324.5,221,1754,-3752,-1372.5,2706.5,3540.25,-2871,-3528.5,1751.25,2074.5,1158,-2383.75,-625,134,-1309,-308.25,1594.75,756.5,51.5,684.75,522.75,-610,-194.75,-1647.75
6758,-321.75,225,1754,-3752,-1371.25,2724.916667,3539.875,-2871,-3526.916667,1654.541667,2084.083333,1158,-2395.291667,-638.1666667,119,-1309,-324.375,1557.291667,756.9166667,54.75,685.125,534.9583333,-610,-195.9583333,-1662.125
6759,-319,229,1754,-3752,-1370,2743.333333,3539.5,-2871,-3525.333333,1557.833333,2093.666667,1158,-2406.833333,-651.3333333,104,-1309,-340.5,1519.833333,757.3333333,58,685.5,547.1666667,-610,-197.1666667,-1676.5
6760,-316.25,233,1754,-3752,-1368.75,2761.75,3539.125,-2871,-3523.75,1461.125,2103.25,1158,-2418.375,-664.5,89,-1309,-356.625,1482.375,757.75,61.25,685.875,559.375,-610,-198.375,-1690.875
6761,-313.5,237,1754,-3752,-1367.5,2780.166667,3538.75,-2871,-3522.166667,1364.416667,2112.833333,1158,-2429.916667,-677.6666667,74,-1309,-372.75,1444.916667,758.1666667,64.5,686.25,571.5833333,-610,-199.5833333,-1705.25
6762,-310.75,241,1754,-3752,-1366.25,2798.583333,3538.375,-2871,-3520.583333,1267.708333,2122.416667,1158,-2441.458333,-690.8333333,59,-1309,-388.875,1407.458333,758.5833333,67.75,686.625,583.7916667,-610,-200.7916667,-1719.625
6763,-308,245,1754,-3752,-1365,2817,3538,-2871,-3519,1171,2132,1158,-2453,-704,44,-1309,-405,1370,759,71,687,596,-610,-202,-1734
6764,-311.4545455,249.3636364,1747,-3752,-1355.181818,2817,3538,-2871,-3523.272727,1072.727273,2122.363636,1158,-2442.909091,-678.6363636,57.18181818,-1309,-400.6363636,1370,746.7272727,71,678.3636364,596,-610,-202,-1732.272727
6765,-314.9090909,253.7272727,1740,-3752,-1345.363636,2817,3538,-2871,-3527.545455,974.4545455,2112.727273,1158,-2432.818182,-653.2727273,70.36363636,-1309,-396.2727273,1370,734.4545455,71,669.7272727,596,-610,-202,-1730.545455
6766,-318.3636364,258.0909091,1733,-3752,-1335.545455,2817,3538,-2871,-3531.818182,876.1818182,2103.090909,1158,-2422.727273,-627.9090909,83.54545455,-1309,-391.9090909,1370,722.1818182,71,661.0909091,596,-610,-202,-1728.818182
6767,-321.8181818,262.4545455,1726,-3752,-1325.727273,2817,3538,-2871,-3536.090909,777.9090909,2093.454545,1158,-2412.636364,-602.5454545,96.72727273,-1309,-387.5454545,1370,709.9090909,71,652.4545455,596,-610,-202,-1727.090909
6768,-325.2727273,266.8181818,1719,-3752,-1315.909091,2817,3538,-2871,-3540.363636,679.6363636,2083.818182,1158,-2402.545455,-577.1818182,109.9090909,-1309,-383.1818182,1370,697.6363636,71,643.8181818,596,-610,-202,-1725.363636
6769,-328.7272727,271.1818182,1712,-3752,-1306.090909,2817,3538,-2871,-3544.636364,581.3636364,2074.181818,1158,-2392.454545,-551.8181818,123.0909091,-1309,-378.8181818,1370,685.3636364,71,635.1818182,596,-610,-202,-1723.636364
6770,-332.1818182,275.5454545,1705,-3752,-1296.272727,2817,3538,-2871,-3548.909091,483.0909091,2064.545455,1158,-2382.363636,-526.4545455,136.2727273,-1309,-374.4545455,1370,673.0909091,71,626.5454545,596,-610,-202,-1721.909091
6771,-335.6363636,279.9090909,1698,-3752,-1286.454545,2817,3538,-2871,-3553.181818,384.8181818,2054.909091,1158,-2372.272727,-501.0909091,149.4545455,-1309,-370.0909091,1370,660.8181818,71,617.9090909,596,-610,-202,-1720.181818
6772,-339.0909091,284.2727273,1691,-3752,-1276.636364,2817,3538,-2871,-3557.454545,286.5454545,2045.272727,1158,-2362.181818,-475.7272727,162.6363636,-1309,-365.7272727,1370,648.5454545,71,609.2727273,596,-610,-202,-1718.454545
6773,-342.5454545,288.6363636,1684,-3752,-1266.818182,2817,3538,-2871,-3561.727273,188.2727273,2035.636364,1158,-2352.090909,-450.3636364,175.8181818,-1309,-361.3636364,1370,636.2727273,71,600.6363636,596,-610,-202,-1716.727273
6774,-346,293,1677,-3752,-1257,2817,3538,-2871,-3566,90,2026,1158,-2342,-425,189,-1309,-357,1370,624,71,592,596,-610,-202,-1715
6775,-347.2727273,290.8181818,1677.909091,-3752,-1257.909091,2741.363636,3538,-2871,-3565.590909,245.9090909,2020.363636,1158,-2337.409091,-424.1818182,199.6818182,-1309,-347.3181818,1406.045455,618.3181818,71,588.9545455,596,-610,-202,-1727.227273
6776,-348.5454545,288.6363636,1678.818182,-3752,-1258.818182,2665.727273,3538,-2871,-3565.181818,401.8181818,2014.727273,1158,-2332.818182,-423.3636364,210.3636364,-1309,-337.6363636,1442.090909,612.6363636,71,585.9090909,596,-610,-202,-1739.454545
6777,-349.8181818,286.4545455,1679.727273,-3752,-1259.727273,2590.090909,3538,-2871,-3564.772727,557.7272727,2009.090909,1158,-2328.227273,-422.5454545,221.0454545,-1309,-327.9545455,1478.136364,606.9545455,71,582.8636364,596,-610,-202,-1751.681818
6778,-351.0909091,284.2727273,1680.636364,-3752,-1260.636364,2514.454545,3538,-2871,-3564.363636,713.6363636,2003.454545,1158,-2323.636364,-421.7272727,231.7272727,-1309,-318.2727273,1514.181818,601.2727273,71,579.8181818,596,-610,-202,-1763.909091
6779,-352.3636364,282.0909091,1681.545455,-3752,-1261.545455,2438.818182,3538,-2871,-3563.954545,869.5454545,1997.818182,1158,-2319.045455,-420.9090909,242.4090909,-1309,-308.5909091,1550.227273,595.5909091,71,576.7727273,596,-610,-202,-1776.136364
6780,-353.6363636,279.9090909,1682.454545,-3752,-1262.454545,2363.181818,3538,-2871,-3563.545455,1025.454545,1992.181818,1158,-2314.454545,-420.0909091,253.0909091,-1309,-298.9090909,1586.272727,589.9090909,71,573.7272727,596,-610,-202,-1788.363636
6781,-354.9090909,277.7272727,1683.363636,-3752,-1263.363636,2287.545455,3538,-2871,-3563.136364,1181.363636,1986.545455,1158,-2309.863636,-419.2727273,263.7727273,-1309,-289.2272727,1622.318182,584.2272727,71,570.6818182,596,-610,-202,-1800.590909
6782,-356.1818182,275.5454545,1684.272727,-3752,-1264.272727,2211.909091,3538,-2871,-3562.727273,1337.272727,1980.909091,1158,-2305.272727,-418.4545455,274.4545455,-1309,-279.5454545,1658.363636,578.5454545,71,567.6363636,596,-610,-202,-1812.818182
6783,-357.4545455,273.3636364,1685.181818,-3752,-1265.181818,2136.272727,3538,-2871,-3562.318182,1493.181818,1975.272727,1158,-2300.681818,-417.6363636,285.1363636,-1309,-269.8636364,1694.409091,572.8636364,71,564.5909091,596,-610,-202,-1825.045455
