A,B,C,D,E,F
-3.97569e-016,20,-7.95139e-016,-6.60959e-015,-3.18055e-015,9.93923e-016
-0,20,2.98177e-015,5.91384e-015,-3.18055e-015,-1.98785e-016
-1.98785e-016,20,-3.97569e-016,-2.75814e-015,9.54166e-015,7.95139e-016
9.93923e-016,20,-1.78906e-015,-4.77083e-015,-9.54166e-015,-7.95139e-016
-7.95139e-016,20,2.38542e-015,4.3686e-015,-3.18055e-015,7.95139e-016
3.97569e-016,20,2.78299e-015,5.92627e-015,-6.36111e-015,-9.93923e-016
-3.97569e-016,20,1.19271e-015,-1.61513e-015,1.27222e-014,2.38542e-015
3.97569e-016,20,7.95139e-016,7.1314e-015,-3.18055e-015,1.59028e-015
-1.98785e-015,20,-2.38542e-015,-7.95139e-016,2.75869e-032,7.95139e-016
7.95139e-016,20,1.59028e-015,4.32357e-015,1.27222e-014,7.95139e-016
3.97569e-016,20,7.95139e-016,7.95139e-015,-9.54166e-015,3.97569e-016
-3.97569e-016,20,1.19271e-015,8.64713e-015,1.27222e-014,0
-0,20,-3.97569e-016,3.97569e-016,-6.36111e-015,3.97569e-016
3.97569e-016,20,3.18055e-015,4.87022e-015,6.36111e-015,-3.97569e-016
-0,20,-1.59028e-015,2.5842e-015,-3.18055e-015,-7.95139e-016
7.95139e-016,20,-7.95139e-016,-6.55989e-015,3.18055e-015,-2.38542e-015
7.95139e-016,20,-2.38542e-015,-4.77083e-015,6.36111e-015,0
-0,20,-2.38542e-015,-4.17448e-015,-9.54166e-015,0
7.95139e-016,20,-1.59028e-015,-3.97569e-016,-1.10348e-032,7.95139e-016
7.95139e-016,20,1.59028e-015,5.76476e-015,-3.18055e-015,-7.95139e-016
7.95139e-016,20,0,4.96962e-015,-3.18055e-015,2.38542e-015
-7.95139e-016,20,-7.95139e-016,-2.5842e-015,-2.20695e-032,-1.59028e-015
-7.95139e-016,20,0,-6.75868e-015,-6.36111e-015,0
-7.95139e-016,20,7.95139e-016,4.37326e-015,6.36111e-015,-2.38542e-015
-1.59028e-015,20,7.95139e-016,1.98785e-016,-3.18055e-015,0
-0,20,-7.95139e-016,1.19271e-015,0,0
7.95139e-016,20,-1.59028e-015,1.19271e-015,-3.18055e-015,7.95139e-016
-7.95139e-016,20,-7.95139e-016,1.98785e-016,-3.31043e-032,-2.38542e-015
-0,20,-7.95139e-016,5.96354e-016,9.54166e-015,7.95139e-016
-0,20,7.95139e-016,3.97569e-015,6.36111e-015,0
7.95139e-016,20,-1.59028e-015,-5.96354e-015,-9.54166e-015,0
2.38542e-015,20,3.18055e-015,7.35503e-015,6.36111e-015,7.95139e-016
1.59028e-015,20,-7.95139e-016,-3.18055e-015,3.18055e-015,2.38542e-015
-7.95139e-016,20,0,-2.5842e-015,-6.36111e-015,2.38542e-015
-7.95139e-016,20,1.59028e-015,4.96962e-015,-1.59028e-014,-2.38542e-015
1.59028e-015,20,-1.59028e-015,-4.37326e-015,-8.82781e-032,3.18055e-015
2.38542e-015,20,3.18055e-015,7.95139e-016,-9.54166e-015,-2.38542e-015
-1.59028e-015,20,1.59028e-015,7.95139e-015,-3.18055e-015,2.38542e-015
-3.18055e-015,20,1.59028e-015,3.57812e-015,-3.18055e-015,2.38542e-015
-0,20,-3.18055e-015,-8.74653e-015,-3.18055e-015,-3.18055e-015
3.18055e-015,20,4.77083e-015,7.95139e-016,-1.32417e-031,2.38542e-015
-0,20,-4.77083e-015,-6.75868e-015,-0,-3.18055e-015
-3.18055e-015,20,-3.18055e-015,-3.97569e-016,3.18055e-015,0
-0,20,-3.18055e-015,-1.23246e-014,-0,-3.18055e-015
-0,20,-6.36111e-015,3.57812e-015,9.54166e-015,-4.77083e-015
-1.59028e-015,20,-1.59028e-015,-3.97569e-016,-3.18055e-015,0
-1.59028e-015,20,1.59028e-015,-0,3.18055e-015,3.18055e-015
3.18055e-015,20,4.77083e-015,-3.97569e-015,3.18055e-015,1.59028e-015
1.59028e-015,20,-3.18055e-015,-7.95139e-016,-3.18055e-015,0
3.18055e-015,20,0,2.38542e-015,3.18055e-015,-1.59028e-015
6.36111e-015,20,3.18055e-015,-3.18055e-015,-0,0
-0,20,3.18055e-015,-2.38542e-015,-6.36111e-015,6.36111e-015
-0,20,6.36111e-015,7.95139e-016,-0,-1.59028e-015
3.18055e-015,20,-3.18055e-015,-1.59028e-015,3.18055e-015,-4.77083e-015
-3.18055e-015,20,-3.18055e-015,-2.38542e-015,3.18055e-015,-4.77083e-015
-6.36111e-015,20,-9.54166e-015,-5.56597e-015,-3.18055e-015,7.95139e-015
6.36111e-015,20,-1.27222e-014,-5.96354e-016,8.82781e-031,-7.95139e-015
-3.18055e-015,20,6.36111e-015,-0,8.82781e-032,1.59028e-015
-6.36111e-015,20,-9.54166e-015,-6.36111e-015,-1.76556e-031,-1.59028e-015
-9.54166e-015,20,1.74931e-014,9.54166e-015,-3.97252e-031,-2.38542e-015
-0,20,-6.36111e-015,-1.59028e-015,4.37326e-015,-1.59028e-015
6.36111e-015,20,3.18055e-015,6.36111e-015,5.96354e-015,-7.15625e-015
9.54166e-015,20,-1.59028e-015,-4.77083e-015,1.32417e-031,-7.95139e-016
-0,20,4.77083e-015,-6.36111e-015,-3.18055e-015,-3.97569e-016
-1.27222e-014,20,-1.59028e-015,6.36111e-015,2.38542e-015,3.18055e-015
6.36111e-015,20,7.95139e-016,6.36111e-015,-3.18055e-015,-2.38542e-015
3.18055e-015,20,7.95139e-016,-1.74931e-014,-2.38542e-015,6.36111e-015
3.18055e-015,20,1.59028e-015,6.36111e-015,-7.95139e-016,4.77083e-015
-0,20,-3.18055e-015,4.77083e-015,2.38542e-015,-3.77691e-015
-3.18055e-015,20,1.59028e-015,-0,-5.96354e-016,-9.74045e-015
6.36111e-015,20,-4.77083e-015,-0,1.72694e-015,-1.24862e-015
-3.18055e-015,20,0,-9.54166e-015,-1.59028e-015,-3.77691e-015
-0,20,3.18055e-015,5.56597e-015,-7.95139e-016,-7.95139e-016
-3.18055e-015,20,6.36111e-015,6.36111e-015,-1.32417e-031,-2.38542e-015
6.36111e-015,20,-4.77083e-015,1.59028e-015,-4.41391e-032,3.97569e-016
-0,20,1.59028e-015,2.38542e-015,-0,-2.38542e-015
3.18055e-015,20,-1.59028e-015,6.36111e-015,1.59028e-015,7.95139e-016
-0,20,3.18055e-015,7.95139e-016,0,2.38542e-015
9.54166e-015,20,-1.59028e-015,2.38542e-015,-0,0
-0,20,-4.77083e-015,-7.95139e-016,-7.95139e-016,0
3.18055e-015,20,1.59028e-015,-9.54166e-015,1.59028e-015,0
-3.18055e-015,20,-6.36111e-015,-1.43125e-014,-1.59028e-015,3.97569e-016
6.36111e-015,20,1.59028e-015,-3.18055e-015,-3.97569e-016,7.95139e-016
-3.18055e-015,20,-1.59028e-015,-1.59028e-015,9.93923e-017,-1.98785e-016
-6.36111e-015,20,-4.77083e-015,1.43125e-014,-7.95139e-016,-1.98785e-015
-9.54166e-015,20,-7.95139e-015,-1.11319e-014,0,0
-6.36111e-015,20,2.38542e-015,1.27222e-014,1.59028e-015,2.38542e-015
3.18055e-015,20,6.36111e-015,-0,-1.59028e-015,2.38542e-015
3.18055e-015,20,1.03368e-014,9.54166e-015,1.59028e-015,-3.97569e-015
-3.18055e-015,20,0,6.36111e-015,-3.18055e-015,-3.18055e-015
3.18055e-015,20,-2.78299e-015,1.59028e-015,-4.41391e-032,7.95139e-016
3.18055e-015,20,-1.19271e-015,-0,4.77083e-015,7.95139e-016
-0,20,-2.18663e-015,-1.59028e-014,-3.18055e-015,1.59028e-015
-0,20,7.35503e-015,-3.18055e-015,-6.36111e-015,3.18055e-015
-3.18055e-015,20,-3.97569e-015,6.36111e-015,6.36111e-015,6.36111e-015
-0,20,-8.74653e-015,1.43125e-014,-0,-7.95139e-015
3.18055e-015,20,3.57812e-015,-1.74931e-014,-3.18055e-015,-7.95139e-015
-3.18055e-015,20,1.98785e-015,-0,-3.18055e-015,8.74653e-015
-4.77083e-015,20,-7.95139e-015,4.29375e-014,3.18055e-015,2.38542e-015
-3.18055e-015,20,-3.57812e-015,3.18055e-015,3.18055e-015,-3.18055e-015
3.18055e-015,20,-9.93923e-015,-1.27222e-014,3.18055e-015,-1.59028e-015
7.95139e-015,20,1.19271e-015,-2.3059e-014,-1.65521e-030,1.19271e-014
1.59028e-015,20,-5.56597e-015,2.8625e-014,6.36111e-015,-2.38542e-015
2.38542e-015,20,7.15625e-015,9.54166e-015,-4.96564e-031,1.19271e-014
7.95139e-016,20,-1.98785e-015,-4.37326e-014,3.18055e-015,1.59028e-015
-2.38542e-015,20,-5.1684e-015,2.26615e-014,-3.18055e-015,3.97569e-016
-2.38542e-015,20,-6.55989e-015,3.26007e-014,6.36111e-015,-5.96354e-015
3.97569e-016,20,2.28602e-015,-2.88238e-015,-3.18055e-015,2.5842e-015
1.78906e-015,20,-4.96962e-016,4.02539e-014,-9.54166e-015,-5.36719e-015
-9.93923e-016,20,1.88845e-015,-3.97569e-014,-6.36111e-015,-5.1684e-015
4.87022e-015,20,3.08116e-015,4.45278e-014,-6.42085e-031,7.55382e-015
-2.38542e-015,20,1.63997e-015,1.39149e-015,6.36111e-015,-4.47266e-015
-3.72721e-015,20,-1.00138e-014,-3.8763e-014,-2.23066e-031,-3.42904e-015
3.18055e-015,20,-3.55328e-015,3.26007e-014,-3.18055e-015,7.7526e-015
-2.78299e-015,20,2.43511e-015,-2.38542e-014,-5.02082e-031,-1.03368e-014
4.37326e-015,20,7.95139e-016,-2.22639e-014,-5.76567e-031,7.55382e-015
-7.95139e-016,20,4.07509e-015,3.65764e-014,3.18055e-015,-7.95139e-016
4.77083e-015,20,-5.96354e-016,5.56597e-015,3.18055e-015,7.95139e-015
7.95139e-016,20,-9.64106e-015,-1.59028e-015,-6.36111e-015,-6.75868e-015
-3.97569e-015,20,1.98785e-015,1.03368e-014,9.54166e-015,4.37326e-015
-3.97569e-015,20,1.88845e-015,-3.18055e-015,-2.75869e-031,-3.97569e-015
-2.38542e-015,20,4.67144e-015,-4.6118e-014,-8.27607e-032,-1.98785e-015
3.18055e-015,20,-7.35503e-015,-1.19271e-014,3.18055e-015,-2.78299e-015
7.95139e-015,20,5.76476e-015,1.74931e-014,-9.54166e-015,1.11319e-014
-1.59028e-015,20,-6.16232e-015,-1.59028e-015,3.18055e-015,3.97569e-016
2.38542e-015,20,2.18663e-015,3.18055e-015,-3.18055e-015,3.18055e-015
7.95139e-016,20,-5.86415e-015,3.97569e-015,3.18055e-015,-3.97569e-016
-3.18055e-015,20,1.47101e-014,1.27222e-014,1.10348e-031,1.98785e-015
7.95139e-016,20,4.27387e-015,3.18055e-015,-3.18055e-015,5.96354e-015
7.95139e-015,20,7.7526e-015,1.43125e-014,9.54166e-015,8.34896e-015
-3.18055e-015,20,4.77083e-015,4.77083e-015,-6.36111e-015,-2.38542e-015
1.59028e-015,20,-1.49089e-015,2.70347e-014,-9.54166e-015,4.37326e-015
7.95139e-016,20,4.96962e-016,-1.11319e-014,-3.18055e-015,-4.37326e-015
-2.38542e-015,20,-3.27995e-015,-2.70347e-014,3.18055e-015,-7.55382e-015
-0,20,-6.75868e-015,4.77083e-015,0,3.97569e-016
-1.59028e-015,20,-6.85807e-015,3.18055e-015,0,0
1.59028e-015,20,-5.76476e-015,-1.74931e-014,-0,0
-0,20,2.08724e-015,9.54166e-015,-0,-5.56597e-015
-0,20,-1.88845e-015,3.18055e-015,3.18055e-015,2.38542e-015
-1.59028e-015,20,4.87022e-015,-0,-3.18055e-015,3.18055e-015
-0,20,1.83876e-015,-0,0,1.27222e-014
-0,20,-1.30204e-014,4.77083e-015,3.18055e-015,-3.97569e-015
-1.59028e-015,20,4.77083e-015,1.59028e-014,2.20695e-031,7.95139e-015
3.18055e-015,20,3.27995e-015,1.59028e-015,-3.97252e-031,7.15625e-015
4.77083e-015,20,-3.57812e-015,-1.74931e-014,-4.77083e-015,1.19271e-015
-4.77083e-015,20,6.36111e-015,1.43125e-014,-1.59028e-015,3.97569e-015
6.36111e-015,20,5.56597e-015,3.18055e-015,3.18055e-015,4.37326e-015
-0,20,4.77083e-015,-4.77083e-015,-3.18055e-015,2.38542e-015
6.36111e-015,20,5.1684e-015,-4.77083e-015,1.76556e-031,-1.59028e-015
9.54166e-015,20,-4.37326e-015,3.18055e-015,3.18055e-015,5.1684e-015
3.18055e-015,20,4.37326e-015,1.11319e-014,1.59028e-015,-4.77083e-015
-1.59028e-015,20,0,-6.36111e-015,-7.72434e-032,-2.78299e-015
-0,20,-2.18663e-015,-1.43125e-014,-0,-9.54166e-015
-1.59028e-015,20,-1.09332e-014,-6.36111e-015,-1.65521e-031,-5.96354e-015
-3.18055e-015,20,5.76476e-015,-3.18055e-015,-3.18055e-015,5.1684e-015
-3.18055e-015,20,-5.1684e-015,-3.18055e-015,-1.59028e-015,-6.75868e-015
-0,20,-7.95139e-016,-1.90833e-014,0,3.97569e-016
-1.59028e-015,20,5.1684e-015,-1.90833e-014,-1.59028e-015,-3.97569e-016
3.18055e-015,20,5.96354e-015,-1.11319e-014,8.82781e-032,-1.59028e-015
-6.36111e-015,20,2.78299e-015,-1.27222e-014,3.18055e-015,7.95139e-016
-0,20,7.95139e-016,-6.36111e-015,2.38542e-015,7.95139e-016
3.18055e-015,20,7.15625e-015,-7.95139e-015,-4.41391e-032,7.95139e-016
-0,20,0,-1.27222e-014,1.59028e-015,7.15625e-015
-0,20,-7.95139e-016,-0,0,1.19271e-015
6.36111e-015,20,3.97569e-015,7.95139e-015,1.76556e-031,-1.59028e-015
-0,20,9.54166e-015,-1.90833e-014,0,1.39149e-015
-0,20,-7.95139e-016,1.59028e-015,0,9.93923e-016
-6.36111e-015,20,3.97569e-016,-4.77083e-015,-1.59028e-015,-4.37326e-015
-1.59028e-015,20,1.19271e-015,-9.54166e-015,-1.59028e-015,-1.98785e-015
-3.18055e-015,20,8.74653e-015,-1.43125e-014,1.98626e-031,3.57812e-015
-1.59028e-015,20,-3.97569e-015,-2.06736e-014,-2.20695e-032,-7.95139e-016
-0,20,-4.77083e-015,-9.54166e-015,1.59028e-015,1.19271e-015
1.59028e-015,20,7.35503e-015,-1.90833e-014,-1.59028e-015,0
1.59028e-015,20,7.15625e-015,-1.43125e-014,1.59028e-015,4.37326e-015
-1.59028e-015,20,7.95139e-015,-1.59028e-015,0,0
-1.59028e-015,20,-2.5842e-015,-1.59028e-015,-1.10348e-031,-3.97569e-015
1.59028e-015,20,2.38542e-015,-3.18055e-015,-1.59028e-015,-3.97569e-016
1.59028e-015,20,-7.95139e-016,6.36111e-015,1.59028e-015,-3.97569e-016
1.59028e-015,20,-3.37934e-015,1.59028e-015,3.18055e-015,7.15625e-015
-6.36111e-015,20,-5.76476e-015,-6.36111e-015,-3.18055e-015,-4.77083e-015
-0,20,9.93923e-015,-1.59028e-015,-1.59028e-015,1.19271e-015
6.36111e-015,20,-4.17448e-015,3.18055e-015,1.59028e-015,-5.56597e-015
-0,20,-4.37326e-015,7.95139e-015,1.59028e-015,-3.57812e-015
1.59028e-015,20,-3.37934e-015,1.11319e-014,-3.18055e-015,3.97569e-016
-3.18055e-015,20,-3.67752e-015,3.18055e-015,2.20695e-031,3.97569e-015
1.59028e-015,20,1.78906e-015,-6.36111e-015,3.18055e-015,-7.95139e-016
1.59028e-015,20,1.39149e-015,3.18055e-015,1.59028e-015,1.59028e-015
3.18055e-015,20,-5.66536e-015,3.18055e-015,3.18055e-015,3.18055e-015
-1.59028e-015,20,0,-9.54166e-015,-1.59028e-015,0
-0,20,-6.36111e-015,7.95139e-015,3.18055e-015,-1.59028e-015
-1.59028e-015,20,4.37326e-015,-1.59028e-014,-8.82781e-032,-3.18055e-015
-3.18055e-015,20,3.47873e-015,-7.95139e-016,-3.31043e-031,-5.96354e-015
-0,20,2.48481e-015,-1.35174e-014,-3.18055e-015,2.38542e-015
1.59028e-015,20,1.78906e-015,1.59028e-015,3.18055e-015,1.19271e-015
-0,20,6.85807e-015,-2.06736e-014,-3.18055e-015,-3.97569e-016
1.59028e-015,20,-2.88238e-015,6.36111e-015,3.31043e-032,-1.19271e-015
3.18055e-015,20,4.17448e-015,1.59028e-015,-2.20695e-031,3.97569e-015
1.59028e-015,20,5.06901e-015,-0,3.18055e-015,5.96354e-015
-0,20,2.38542e-015,-6.36111e-015,3.18055e-015,7.15625e-015
-0,20,1.49089e-015,3.18055e-015,0,3.18055e-015
-0,20,-5.96354e-015,-1.59028e-015,3.18055e-015,-2.38542e-015
-1.59028e-015,20,-4.17448e-015,-1.59028e-014,-3.18055e-015,1.19271e-015
-0,20,-8.15017e-015,2.62396e-014,6.36111e-015,-3.97569e-016
-1.59028e-015,20,-1.49089e-015,-2.3059e-014,-3.18055e-015,-6.75868e-015
1.59028e-015,20,1.09332e-015,-1.35174e-014,-3.18055e-015,1.19271e-015
-4.77083e-015,20,1.49089e-015,-1.11319e-014,3.18055e-015,-3.57812e-015
-0,20,5.96354e-015,-3.18055e-015,3.18055e-015,4.37326e-015
3.18055e-015,20,-2.18663e-015,3.18055e-015,6.36111e-015,-3.97569e-016
-1.59028e-015,20,-7.95139e-016,-1.59028e-014,3.18055e-015,-5.56597e-015
-3.18055e-015,20,1.19271e-015,-1.59028e-014,-8.82781e-032,-1.59028e-015
-3.18055e-015,20,2.98177e-016,-1.59028e-015,-3.18055e-015,-3.18055e-015
-0,20,4.07509e-015,-2.06736e-014,0,0
3.18055e-015,20,4.96962e-016,-1.11319e-014,-3.18055e-015,-3.97569e-016
-1.59028e-015,20,9.93923e-017,1.98785e-014,3.18055e-015,3.18055e-015
-1.59028e-015,20,-4.07509e-015,3.97569e-015,-1.54487e-031,-5.56597e-015
-0,20,-6.55989e-015,-1.59028e-015,-3.18055e-015,-3.57812e-015
-0,20,1.77912e-014,-1.90833e-014,6.36111e-015,3.18055e-015
-3.18055e-015,20,1.19271e-015,-3.18055e-015,3.18055e-015,1.59028e-015
-3.18055e-015,20,7.25564e-015,-2.38542e-015,-6.36111e-015,2.38542e-015
-3.18055e-015,20,-9.24349e-015,3.18055e-015,-3.18055e-015,-2.78299e-015
-1.59028e-015,20,-4.07509e-015,1.27222e-014,-4.77083e-015,-2.38542e-015
-0,20,-2.68359e-015,6.36111e-015,1.59028e-015,1.98785e-015
3.18055e-015,20,5.1684e-015,-1.98785e-014,-1.10348e-031,1.98785e-015
-1.59028e-015,20,-6.65929e-015,-4.77083e-015,1.59028e-015,-3.57812e-015
-3.18055e-015,20,7.95139e-015,5.56597e-015,-1.59028e-015,-1.59028e-015
-1.59028e-015,20,6.65929e-015,-8.74653e-015,-1.59028e-015,1.19271e-015
-1.59028e-015,20,-3.97569e-016,9.54166e-015,3.31043e-032,1.19271e-015
1.59028e-015,20,-3.47873e-015,-9.54166e-015,3.18055e-015,1.98785e-015
2.38542e-015,20,-2.28602e-015,-9.54166e-015,-2.81387e-031,6.75868e-015
-1.59028e-015,20,-9.0447e-015,-1.59028e-015,-1.32417e-031,-4.77083e-015
1.59028e-015,20,-1.98785e-016,4.77083e-015,1.59028e-015,-2.38542e-015
-0,20,-4.87022e-015,3.18055e-015,-0,-5.56597e-015
2.38542e-015,20,9.64106e-015,-1.11319e-014,-3.18055e-015,7.95139e-016
-1.59028e-015,20,-1.02374e-014,-8.74653e-015,1.59028e-015,4.57205e-015
-1.59028e-015,20,-9.93923e-017,3.18055e-015,-6.62086e-032,-2.38542e-015
-0,20,-7.45443e-015,1.51076e-014,-0,-5.96354e-016
-0,20,-3.97569e-016,-1.98785e-014,0,0
1.59028e-015,20,6.95746e-016,1.03368e-014,-1.59028e-015,1.09332e-014
1.59028e-015,20,-1.39149e-015,-7.95139e-016,1.59028e-015,6.95746e-015
-1.59028e-015,20,-1.0138e-014,-7.95139e-015,-1.59028e-015,1.59028e-015
1.59028e-015,20,6.55989e-015,1.51076e-014,8.27607e-032,-2.98177e-015
-0,20,1.98785e-016,7.15625e-015,1.59028e-015,5.96354e-016
1.59028e-015,20,4.96962e-015,-1.11319e-014,2.20695e-032,-7.95139e-016
1.59028e-015,20,2.88238e-015,-2.22639e-014,1.37935e-031,-4.96962e-015
-0,20,-4.67144e-015,1.03368e-014,-4.77083e-015,9.93923e-016
-1.59028e-015,20,-7.45443e-015,2.22639e-014,-1.59028e-015,5.56597e-015
-0,20,2.5842e-015,-5.56597e-015,-1.59028e-015,-9.93923e-016
1.59028e-015,20,-4.87022e-015,-0,1.10348e-031,-3.97569e-015
1.59028e-015,20,-4.67144e-015,3.18055e-015,9.93129e-032,-3.57812e-015
-0,20,-1.23246e-014,2.14687e-014,-0,-2.38542e-015
-1.59028e-015,20,-8.15017e-015,2.38542e-015,3.18055e-015,2.18663e-015
-7.95139e-016,20,-7.85199e-015,-2.38542e-015,-1.65521e-032,-1.19271e-015
-1.59028e-015,20,5.56597e-015,-7.95139e-015,9.93129e-032,3.57812e-015
3.18055e-015,20,-8.84592e-015,-1.59028e-015,1.59028e-015,5.96354e-016
1.59028e-015,20,-2.08724e-015,-4.77083e-015,1.59028e-015,3.97569e-016
-0,20,3.47873e-015,-2.14687e-014,-3.18055e-015,-1.39149e-015
-0,20,5.96354e-016,-0,1.59028e-015,-2.18663e-015
-0,20,2.68359e-015,-1.74931e-014,-1.59028e-015,-4.37326e-015
7.95139e-016,20,-7.15625e-015,1.03368e-014,-8.55194e-032,6.16232e-015
-0,20,6.85807e-015,-1.90833e-014,-1.59028e-015,-3.37934e-015
-2.38542e-015,20,-7.95139e-016,-1.43125e-014,1.59028e-015,2.98177e-015
1.59028e-015,20,3.8763e-015,-3.97569e-015,-1.59028e-015,7.35503e-015
-1.59028e-015,20,-5.66536e-015,1.98785e-014,1.59028e-015,-1.98785e-016
-0,20,-3.57812e-015,-7.15625e-015,-1.59028e-015,3.57812e-015
-0,20,-3.18055e-015,7.95139e-016,4.77083e-015,-1.98785e-015
-0,20,-1.09332e-015,-1.59028e-015,0,1.39149e-015
-7.95139e-016,20,1.78906e-015,-1.11319e-014,1.59028e-015,5.96354e-016
-1.59028e-015,20,-3.8763e-015,-7.15625e-015,-1.59028e-015,-3.57812e-015
-0,20,-2.18663e-015,4.77083e-015,3.18055e-015,-3.57812e-015
3.18055e-015,20,-8.05078e-015,2.8625e-014,-1.59028e-015,-1.98785e-016
-0,20,6.95746e-016,-5.56597e-015,1.59028e-015,-1.19271e-015
1.59028e-015,20,9.93923e-016,1.74931e-014,-7.72434e-032,2.78299e-015
-1.59028e-015,20,-3.37934e-015,5.56597e-015,-5.51738e-033,-1.98785e-016
-0,20,1.05356e-014,-2.38542e-015,-1.59028e-015,-4.57205e-015
-1.59028e-015,20,3.37934e-015,3.97569e-015,4.96564e-032,1.78906e-015
-1.59028e-015,20,-4.37326e-015,4.77083e-015,1.59028e-015,3.97569e-016
-0,20,7.05686e-015,9.54166e-015,0,5.96354e-016
-0,20,-1.59028e-015,1.51076e-014,3.18055e-015,2.18663e-015
-0,20,6.16232e-015,-7.95139e-016,1.59028e-015,4.96962e-015
2.38542e-015,20,-6.36111e-015,2.22639e-014,-7.44847e-032,1.78906e-015
-0,20,-1.13307e-014,7.15625e-015,4.77083e-015,3.18055e-015
-0,20,2.08724e-015,-7.15625e-015,-0,-5.96354e-016
1.59028e-015,20,-3.8763e-015,1.03368e-014,3.18055e-015,9.93923e-016
-1.59028e-015,20,4.37326e-015,1.03368e-014,4.96564e-032,1.78906e-015
1.59028e-015,20,7.25564e-015,-7.15625e-015,3.18055e-015,3.97569e-015
-0,20,-6.75868e-015,-3.97569e-015,-1.59028e-015,-7.55382e-015
3.18055e-015,20,2.38542e-015,-3.18055e-015,-1.32417e-031,2.38542e-015
-1.59028e-015,20,2.5842e-015,1.03368e-014,1.59028e-015,-4.17448e-015
-1.59028e-015,20,-1.78906e-015,-6.36111e-015,-8.82781e-032,-3.18055e-015
1.59028e-015,20,8.54774e-015,-1.98785e-014,2.20695e-032,-7.95139e-016
3.18055e-015,20,-6.75868e-015,-1.11319e-014,-3.75182e-031,6.75868e-015
1.59028e-015,20,9.93923e-016,1.59028e-015,-1.37935e-031,4.96962e-015
-0,20,-9.34288e-015,8.74653e-015,0,1.39149e-015
-0,20,3.57812e-015,-1.59028e-014,0,3.97569e-016
1.59028e-015,20,-2.38542e-015,4.77083e-015,-3.18055e-015,-7.95139e-015
-3.18055e-015,20,1.19271e-015,-7.15625e-015,-2.09661e-031,-3.77691e-015
-0,20,0,3.18055e-015,3.18055e-015,2.18663e-015
-1.59028e-015,20,7.15625e-015,-1.27222e-014,1.59028e-015,4.77083e-015
-1.59028e-015,20,-5.96354e-016,-3.18055e-015,1.59028e-015,-1.98785e-015
-0,20,7.95139e-016,1.59028e-014,-1.59028e-015,-5.1684e-015
1.59028e-015,20,5.96354e-016,-1.90833e-014,-1.59028e-015,4.17448e-015
1.59028e-015,20,9.74045e-015,-1.03368e-014,1.59028e-015,5.56597e-015
-1.59028e-015,20,9.34288e-015,-8.74653e-015,-9.37955e-032,-3.37934e-015
1.59028e-015,20,0,-3.18055e-015,1.59028e-015,3.97569e-016
3.18055e-015,20,-7.35503e-015,9.54166e-015,1.59028e-015,2.18663e-015
1.59028e-015,20,-7.35503e-015,2.38542e-015,-3.18055e-015,3.97569e-016
3.18055e-015,20,3.27995e-015,-7.15625e-015,1.59028e-015,-6.95746e-015
-7.95139e-016,20,-1.36167e-014,7.95139e-015,-1.59028e-015,-6.16232e-015
-3.18055e-015,20,5.1684e-015,-0,-1.59028e-015,5.56597e-015
2.38542e-015,20,2.88238e-015,-1.27222e-014,-8.27607e-032,1.98785e-015
1.59028e-015,20,7.45443e-015,2.38542e-015,-1.93108e-031,6.95746e-015
-7.95139e-016,20,-6.06293e-015,3.97569e-015,-1.59028e-015,-5.96354e-016
-3.18055e-015,20,-1.38155e-014,-7.95139e-016,-3.42078e-031,-6.16232e-015
1.59028e-015,20,-6.95746e-015,8.74653e-015,-1.59028e-015,-8.54774e-015
-1.59028e-015,20,1.88845e-015,-4.77083e-015,-1.59028e-015,-1.98785e-015
-3.18055e-015,20,1.17283e-014,3.18055e-015,-1.59028e-015,-5.96354e-016
-0,20,-4.57205e-015,1.27222e-014,3.18055e-015,-2.78299e-015
3.18055e-015,20,-4.77083e-015,2.38542e-015,-2.3173e-031,4.17448e-015
2.38542e-015,20,4.47266e-015,-1.35174e-014,-3.18055e-015,-2.98177e-015
-1.59028e-015,20,-9.93923e-016,8.74653e-015,-3.18055e-015,3.97569e-015
-7.95139e-016,20,2.98177e-015,-1.43125e-014,2.20695e-032,1.59028e-015
-7.95139e-016,20,-2.98177e-016,-1.59028e-015,-6.36111e-015,-2.18663e-015
1.59028e-015,20,5.56597e-015,1.35174e-014,-3.18055e-015,1.35174e-014
-0,20,8.59744e-015,2.14687e-014,3.18055e-015,3.57812e-015
1.59028e-015,20,2.48481e-015,1.11319e-014,-6.36111e-015,9.93923e-016
1.59028e-015,20,4.22417e-015,-3.18055e-015,-3.18055e-015,3.18055e-015
7.95139e-016,20,-9.93923e-015,1.82882e-014,3.03456e-032,-2.18663e-015
-7.95139e-016,20,-3.47873e-015,-3.18055e-015,3.18055e-015,7.55382e-015
-0,20,-4.17448e-015,1.59028e-015,3.18055e-015,-7.95139e-015
-7.95139e-016,20,-5.26779e-015,2.8625e-014,-3.18055e-015,-9.93923e-016
-3.18055e-015,20,-1.09332e-015,-4.85035e-014,3.18055e-015,-9.54166e-015
2.38542e-015,20,-1.09829e-014,3.18055e-015,1.65521e-032,-3.97569e-016
-0,20,-4.22417e-015,3.18055e-015,-0,-3.97569e-016
-7.95139e-016,20,-8.94531e-016,-1.59028e-014,3.18055e-015,1.19271e-015
-1.59028e-015,20,-8.44835e-015,4.77083e-015,3.18055e-015,0
